feature	importance.x	Frequency.x	importance.y	Frequency.y	comparison	drug
ENSG00000279355_cnv	0.23432264004316253	2	0.06710254645560909	1	CCLE	ERLOTINIB
ENSG00000120158_cnv	0.23405782395422395	1	0.22401927047487957	1	CCLE	ERLOTINIB
ENSG00000263409_cnv	0.2330035094319076	1	0.07777013076393668	1	CCLE	ERLOTINIB
ENSG00000182108_gex	0.2326495963410831	2	0.04989676531314523	1	CCLE	ERLOTINIB
ENSG00000279486_cnv	0.23247635217074944	1	0.06675843083275981	1	CCLE	ERLOTINIB
ENSG00000165304_cnv	0.2319491949095913	1	0.16207845836200965	1	CCLE	ERLOTINIB
ENSG00000163431_gex	0.2317338771550337	2	0.03544390915347557	1	CCLE	ERLOTINIB
ENSG00000102543_cnv	0.23089488038727496	1	0.2460426703372333	1	CCLE	ERLOTINIB
ENSG00000125304_cnv	0.2303677231261168	1	0.21369580178940123	1	CCLE	ERLOTINIB
ENSG00000204950_cnv	0.22984056586495863	1	0.10461114934618032	1	CCLE	ERLOTINIB
ENSG00000274810_cnv	0.22880852559311377	2	0.06951135581555402	1	CCLE	ERLOTINIB
ENSG00000134884_cnv	0.2287862513426423	1	0.2050929112181693	1	CCLE	ERLOTINIB
ENSG00000057608_cnv	0.2282145455805412	2	0.2598072952512044	1	CCLE	ERLOTINIB
ENSG00000120915_cnv	0.22773193682032597	1	0.30282174810736406	1	CCLE	ERLOTINIB
ENSG00000078687_cnv	0.22720725447588688	2	0.25567790777701305	1	CCLE	ERLOTINIB
ENSG00000130612_gex	0.22704143505571034	2	0.030809818765771973	2	CCLE	ERLOTINIB
ENSG00000147862_cnv	0.22625193662233264	2	0.18169304886441845	1	CCLE	ERLOTINIB
ENSG00000102547_cnv	0.22562330777569334	1	0.24569855471438404	1	CCLE	ERLOTINIB
ENSG00000208772_cnv	0.2254129398545739	2	0.100481761871989	1	CCLE	ERLOTINIB
ENSG00000197251_gex	0.22493775584451584	2	0.004817618719889883	1	CCLE	ERLOTINIB
ENSG00000284074_cnv	0.22480411034168699	2	0.0653819683413627	1	CCLE	ERLOTINIB
ENSG00000104695_cnv	0.22404183599221883	1	0.04129387474191328	1	CCLE	ERLOTINIB
ENSG00000140983_gex	0.22365822390076573	2	0.2811424638678596	1	CCLE	ERLOTINIB
ENSG00000104643_cnv	0.22246036420874435	1	0.23778389538885064	1	CCLE	ERLOTINIB
ENSG00000165105_cnv	0.22170056477599526	2	0.1627666896077082	1	CCLE	ERLOTINIB
ENSG00000188779_cnv	0.22156691927316643	2	0.1187198898830007	1	CCLE	ERLOTINIB
ENSG00000136108_cnv	0.22035173516411172	1	0.2019958706125258	1	CCLE	ERLOTINIB
ENSG00000145012_cnv	0.21991119998812036	2	0.1889194769442533	1	CCLE	ERLOTINIB
ENSG00000166828_gex	0.21985180198686313	2	0.05127322780454233	1	CCLE	ERLOTINIB
ENSG00000186523_D266A_mut	0.21982457790295354	1	0.12216104611149346	1	CCLE	ERLOTINIB
ENSG00000197208_F507S_mut	0.2192974206417954	1	0.11459050240880937	1	CCLE	ERLOTINIB
ENSG00000204909_cnv	0.21824310611947906	1	0.10564349621472817	1	CCLE	ERLOTINIB
ENSG00000135763_gex	0.2174882565201681	2	0.03441156228492774	1	CCLE	ERLOTINIB
ENSG00000152207_cnv	0.21718879159716276	1	0.1779077770130764	1	CCLE	ERLOTINIB
ENSG00000199489_cnv	0.21677548050508097	2	0.10633172746042671	1	CCLE	ERLOTINIB
ENSG00000213281_Q61L_mut	0.21666163433600458	1	0.09944941500344115	1	CCLE	ERLOTINIB
ENSG00000170876_gex	0.21638196874675167	2	0.31004817618719893	1	CCLE	ERLOTINIB
ENSG00000221445_cnv	0.21560731981368825	1	0.094287680660702	1	CCLE	ERLOTINIB
ENSG00000136159_cnv	0.2150801625525301	1	0.19786648313833446	1	CCLE	ERLOTINIB
ENSG00000102524_cnv	0.21434511228697153	2	0.3841592108281716	2	CCLE	ERLOTINIB
ENSG00000104687_cnv	0.21297153350789744	1	0.2367515485203028	1	CCLE	ERLOTINIB
ENSG00000204920_cnv	0.21033574720210663	1	0.10529938059187888	1	CCLE	ERLOTINIB
ENSG00000120903_cnv	0.20928143267979032	1	0.2205781142463868	1	CCLE	ERLOTINIB
ENSG00000178718_cnv	0.20875427541863215	1	0.13454920853406746	1	CCLE	ERLOTINIB
ENSG00000147454_cnv	0.208227118157474	1	0.258889653590273	2	CCLE	ERLOTINIB
ENSG00000235284_cnv	0.20575715127185967	2	0.08637302133516862	1	CCLE	ERLOTINIB
ENSG00000168496_cnv	0.20559133185168318	1	0.1565726083964212	1	CCLE	ERLOTINIB
ENSG00000183128_cnv	0.20527206759492542	2	0.1293874741913283	1	CCLE	ERLOTINIB
ENSG00000164821_cnv	0.205064174590525	1	0.05161734342739161	1	CCLE	ERLOTINIB
ENSG00000157184_cnv	0.20453701732936685	1	0.16896077081899516	1	CCLE	ERLOTINIB
ENSG00000115386_gex	0.2044256460770095	2	0.3684445973847213	2	CCLE	ERLOTINIB
ENSG00000213215_cnv	0.204071732986185	2	0.09979353062629046	1	CCLE	ERLOTINIB
ENSG00000079462_cnv	0.203363906804536	2	0.2553337921541638	1	CCLE	ERLOTINIB
ENSG00000133703_G12D_mut	0.20190123102357604	1	0.2081899518238128	1	CCLE	ERLOTINIB
ENSG00000215397_cnv	0.2014606958475847	2	0.09600825877494838	1	CCLE	ERLOTINIB
ENSG00000270392_cnv	0.2008840402520455	2	0.07088781830695114	1	CCLE	ERLOTINIB
ENSG00000120210_cnv	0.20084691650125971	1	0.22333103922918102	1	CCLE	ERLOTINIB
ENSG00000125337_cnv	0.20031975924010156	1	0.21335168616655195	1	CCLE	ERLOTINIB
ENSG00000118960_cnv	0.2002133378211823	2	0.22436338609772882	1	CCLE	ERLOTINIB
ENSG00000137441_gex	0.20001781940037716	2	0.30901582931865107	1	CCLE	ERLOTINIB
ENSG00000240268_cnv	0.19821113019546893	1	0.08465244322092223	1	CCLE	ERLOTINIB
ENSG00000177051_cnv	0.19768397293431073	1	0.19541752695572376	2	CCLE	ERLOTINIB
ENSG00000186847_S241N_mut	0.19715681567315257	1	0.3267549896765313	2	CCLE	ERLOTINIB
ENSG00000104341_cnv	0.19686230058358534	2	0.2405368203716449	1	CCLE	ERLOTINIB
ENSG00000136143_cnv	0.19662965841199442	1	0.2002752924982794	1	CCLE	ERLOTINIB
ENSG00000207721_cnv	0.1955753438896781	1	0.1018582243633861	1	CCLE	ERLOTINIB
ENSG00000152208_cnv	0.19504818662851994	1	0.1775636613902271	1	CCLE	ERLOTINIB
ENSG00000175325_cnv	0.194248788528266	2	0.141431520991053	1	CCLE	ERLOTINIB
ENSG00000147419_cnv	0.19293955758388728	1	0.18651066758430834	1	CCLE	ERLOTINIB
ENSG00000102804_cnv	0.192877684665911	2	0.24260151410874053	1	CCLE	ERLOTINIB
ENSG00000172731_cnv	0.19241240032272913	1	0.14693737095664144	1	CCLE	ERLOTINIB
ENSG00000182379_cnv	0.19188524306157095	1	0.13110805230557468	1	CCLE	ERLOTINIB
ENSG00000151718_gex	0.191415008884951	2	0.015485203028217483	1	CCLE	ERLOTINIB
ENSG00000186526_cnv	0.1913580858004128	1	0.12181693048864418	1	CCLE	ERLOTINIB
ENSG00000168487_cnv	0.19083092853925465	1	0.15760495526496904	1	CCLE	ERLOTINIB
ENSG00000147533_cnv	0.1902097244427725	2	0.22231589814177566	2	CCLE	ERLOTINIB
ENSG00000189157_cnv	0.188722299494622	1	0.1169993117687543	1	CCLE	ERLOTINIB
ENSG00000214253_cnv	0.1881951422334638	1	0.09807295251204405	1	CCLE	ERLOTINIB
ENSG00000204444_cnv	0.18782390472560598	2	0.10598761183757743	1	CCLE	ERLOTINIB
ENSG00000117906_cnv	0.18766798497230566	1	0.22573984858912594	1	CCLE	ERLOTINIB
ENSG00000106477_cnv	0.18592811851881183	2	0.23227804542326222	1	CCLE	ERLOTINIB
ENSG00000170262_cnv	0.18592316868537373	2	0.15313145216792842	1	CCLE	ERLOTINIB
ENSG00000184436_cnv	0.1853019645888916	2	0.12732278045423262	1	CCLE	ERLOTINIB
ENSG00000147408_cnv	0.18503219866651488	1	0.18719889883000687	1	CCLE	ERLOTINIB
ENSG00000131233_cnv	0.18502972374979582	2	0.2095664143152099	1	CCLE	ERLOTINIB
ENSG00000136574_cnv	0.18450504140535667	1	0.061940812112869933	1	CCLE	ERLOTINIB
ENSG00000228889_cnv	0.18345072688304037	1	0.09119064005505852	1	CCLE	ERLOTINIB
ENSG00000134028_cnv	0.18292356962188222	1	0.2068134893324157	1	CCLE	ERLOTINIB
ENSG00000169064_cnv	0.1818692550995659	1	0.15485203028217484	1	CCLE	ERLOTINIB
ENSG00000171858_cnv	0.18185688051597063	2	0.14831383344803856	1	CCLE	ERLOTINIB
ENSG00000213281_Q61R_mut	0.18134209783840774	1	0.09910529938059189	1	CCLE	ERLOTINIB
ENSG00000180233_cnv	0.1808149405772496	1	0.13317274604267035	1	CCLE	ERLOTINIB
ENSG00000147437_cnv	0.17976062605493323	1	0.2986923606331727	1	CCLE	ERLOTINIB
ENSG00000229020_cnv	0.1782707261900637	2	0.09084652443220922	1	CCLE	ERLOTINIB
ENSG00000123191_cnv	0.1776519970103006	1	0.21713695801789404	1	CCLE	ERLOTINIB
ENSG00000134882_cnv	0.17712483974914245	1	0.20543702684101856	1	CCLE	ERLOTINIB
ENSG00000180834_cnv	0.17659768248798427	1	0.13282863041982107	1	CCLE	ERLOTINIB
ENSG00000168477_cnv	0.1755879164666109	2	0.1582931865106676	1	CCLE	ERLOTINIB
ENSG00000136158_cnv	0.17554336796566794	1	0.19821059876118377	1	CCLE	ERLOTINIB
ENSG00000158815_cnv	0.17501621070450976	1	0.16827253957329663	1	CCLE	ERLOTINIB
ENSG00000154328_cnv	0.17396189618219346	1	0.06434962147281488	1	CCLE	ERLOTINIB
ENSG00000131941_cnv	0.17290758165987713	1	0.20922229869236064	1	CCLE	ERLOTINIB
ENSG00000147364_cnv	0.17238042439871898	1	0.2931348933241569	2	CCLE	ERLOTINIB
ENSG00000147896_cnv	0.1707791532814921	2	0.1806607019958706	1	CCLE	ERLOTINIB
ENSG00000167759_gex	0.17062570844491082	2	0.03406744666207846	1	CCLE	ERLOTINIB
ENSG00000173285_cnv	0.16921748083177	1	0.2905310851112641	2	CCLE	ERLOTINIB
ENSG00000099246_cnv	0.1684898553163686	2	0.24913971094287682	1	CCLE	ERLOTINIB
ENSG00000179399_cnv	0.16763600904829554	1	0.13420509291121818	1	CCLE	ERLOTINIB
ENSG00000126226_cnv	0.16710885178713736	1	0.21231933929800414	1	CCLE	ERLOTINIB
ENSG00000171903_cnv	0.16615848376702122	2	0.14796971782518928	1	CCLE	ERLOTINIB
ENSG00000171045_cnv	0.1623644364367139	1	0.15106675843083275	1	CCLE	ERLOTINIB
ENSG00000182348_cnv	0.1618372791755557	1	0.13145216792842396	1	CCLE	ERLOTINIB
ENSG00000120925_cnv	0.16131012191439756	1	0.21954576737783893	1	CCLE	ERLOTINIB
ENSG00000215271_cnv	0.16079533923683467	2	0.09738472126634551	1	CCLE	ERLOTINIB
ENSG00000139800_cnv	0.1607829646532394	1	0.1913282863041982	1	CCLE	ERLOTINIB
ENSG00000221821_cnv	0.16025580739208126	1	0.09394356503785274	1	CCLE	ERLOTINIB
ENSG00000102575_cnv	0.15814717834744862	1	0.24466620784583618	1	CCLE	ERLOTINIB
ENSG00000154330_cnv	0.1564840343122454	2	0.1744666207845836	1	CCLE	ERLOTINIB
ENSG00000121879_E545K_mut	0.15638008781004517	2	0.21885753613214037	1	CCLE	ERLOTINIB
ENSG00000284385_cnv	0.1555113920416578	1	0.06469373709566414	1	CCLE	ERLOTINIB
ENSG00000146926_cnv	0.15498423478049964	1	0.18788713007570543	1	CCLE	ERLOTINIB
ENSG00000168078_cnv	0.1539299202581833	1	0.2725395732966277	1	CCLE	ERLOTINIB
ENSG00000236678_cnv	0.15340276299702513	1	0.08568479008947008	1	CCLE	ERLOTINIB
ENSG00000276747_cnv	0.15287560573586698	1	0.06779077770130765	1	CCLE	ERLOTINIB
ENSG00000213380_gex	0.1523905220589327	2	0.2924982794218858	1	CCLE	ERLOTINIB
ENSG00000232382_cnv	0.1512941339523925	1	0.08878183069511357	1	CCLE	ERLOTINIB
ENSG00000122862_gex	0.14911373232290734	2	0.01169993117687543	1	CCLE	ERLOTINIB
ENSG00000228049_cnv	0.14865834764660169	1	0.09187887130075706	1	CCLE	ERLOTINIB
ENSG00000107018_cnv	0.1481311903854435	1	0.46582358339068597	2	CCLE	ERLOTINIB
ENSG00000133878_cnv	0.14760403312428536	1	0.2078458362009635	1	CCLE	ERLOTINIB
ENSG00000125255_cnv	0.1470768758631272	1	0.2147281486579491	1	CCLE	ERLOTINIB
ENSG00000107317_cnv	0.14602256134081087	1	0.22711631108052308	1	CCLE	ERLOTINIB
ENSG00000198554_cnv	0.14496824681849457	1	0.10977288368891948	1	CCLE	ERLOTINIB
ENSG00000104626_cnv	0.14397085538071644	2	0.3255391144757972	2	CCLE	ERLOTINIB
ENSG00000136141_cnv	0.14338677503502006	1	0.20061940812112872	1	CCLE	ERLOTINIB
ENSG00000197272_cnv	0.14285961777386189	1	0.1139022711631108	1	CCLE	ERLOTINIB
ENSG00000178187_cnv	0.14233246051270373	1	0.13626978664831385	1	CCLE	ERLOTINIB
ENSG00000197921_cnv	0.14022383146807108	1	0.11183757742601516	1	CCLE	ERLOTINIB
ENSG00000150403_cnv	0.13811520242343844	1	0.17962835512732278	1	CCLE	ERLOTINIB
ENSG00000214049_cnv	0.1375880451622803	1	0.09876118375774261	1	CCLE	ERLOTINIB
ENSG00000116786_cnv	0.1365881788077831	2	0.22642807983482452	1	CCLE	ERLOTINIB
ENSG00000173120_cnv	0.13653373063996396	1	0.14487267721954578	1	CCLE	ERLOTINIB
ENSG00000196455_cnv	0.1360065733788058	1	0.11631108052305575	1	CCLE	ERLOTINIB
ENSG00000156011_cnv	0.13547941611764763	1	0.17102546455609086	1	CCLE	ERLOTINIB
ENSG00000176299_cnv	0.13231647255069867	1	0.13936682725395733	1	CCLE	ERLOTINIB
ENSG00000233838_cnv	0.13126215802838231	1	0.08740536820371646	1	CCLE	ERLOTINIB
ENSG00000134030_cnv	0.1304380107609379	2	0.2527816012846983	2	CCLE	ERLOTINIB
ENSG00000102539_cnv	0.130207843506066	1	0.2463867859600826	1	CCLE	ERLOTINIB
ENSG00000138029_gex	0.12920302731813074	2	0.2931865106675843	1	CCLE	ERLOTINIB
ENSG00000171320_cnv	0.12915352898374968	1	0.15003441156228495	1	CCLE	ERLOTINIB
ENSG00000139746_cnv	0.12862637172259153	1	0.19270474879559532	1	CCLE	ERLOTINIB
ENSG00000225746_cnv	0.1270622243561504	2	0.09256710254645562	1	CCLE	ERLOTINIB
ENSG00000126231_cnv	0.12651774267795887	1	0.21197522367515484	1	CCLE	ERLOTINIB
ENSG00000197479_cnv	0.12599058541680072	1	0.11321403991741226	1	CCLE	ERLOTINIB
ENSG00000185055_cnv	0.12553767565721413	2	0.12491397109428769	1	CCLE	ERLOTINIB
ENSG00000139797_cnv	0.12388195637216808	1	0.1916724019270475	1	CCLE	ERLOTINIB
ENSG00000133627_cnv	0.1207190128052191	1	0.20853406744666209	1	CCLE	ERLOTINIB
ENSG00000158816_cnv	0.11966469828290277	1	0.16792842395044735	1	CCLE	ERLOTINIB
ENSG00000147416_cnv	0.1191375410217446	1	0.1868547832071576	1	CCLE	ERLOTINIB
ENSG00000197647_cnv	0.11861038376058644	1	0.1125258086717137	1	CCLE	ERLOTINIB
ENSG00000139675_cnv	0.11755606923827012	1	0.1944253269098417	1	CCLE	ERLOTINIB
ENSG00000104774_cnv	0.11657105238408726	2	0.2339986235375086	1	CCLE	ERLOTINIB
ENSG00000197977_cnv	0.11597459745479564	1	0.11149346180316588	1	CCLE	ERLOTINIB
ENSG00000176401_cnv	0.11492028293247931	1	0.1386785960082588	1	CCLE	ERLOTINIB
ENSG00000147457_cnv	0.11333881114900483	1	0.18444597384721265	1	CCLE	ERLOTINIB
ENSG00000157111_cnv	0.11276463047018469	2	0.16930488644184447	1	CCLE	ERLOTINIB
ENSG00000205884_cnv	0.11123018210437217	1	0.1035788024776325	1	CCLE	ERLOTINIB
ENSG00000137094_cnv	0.1096487103208977	1	0.19476944253269096	1	CCLE	ERLOTINIB
ENSG00000264897_cnv	0.10912155305973953	1	0.07536132140399175	1	CCLE	ERLOTINIB
ENSG00000264792_cnv	0.10859439579858138	1	0.0578114246386786	1	CCLE	ERLOTINIB
ENSG00000104369_cnv	0.10819840912353298	2	0.2398485891259463	1	CCLE	ERLOTINIB
ENSG00000204947_cnv	0.10648576675394872	1	0.1049552649690296	1	CCLE	ERLOTINIB
ENSG00000263628_cnv	0.10595860949279057	1	0.07708189951823813	1	CCLE	ERLOTINIB
ENSG00000168090_cnv	0.10521118464363673	2	0.1596696490020647	1	CCLE	ERLOTINIB
ENSG00000136161_cnv	0.10490429497047424	1	0.19752236751548521	1	CCLE	ERLOTINIB
ENSG00000078674_cnv	0.10332282318699974	1	0.32085914200504706	2	CCLE	ERLOTINIB
ENSG00000169504_cnv	0.10312977968291367	2	0.15381968341362698	1	CCLE	ERLOTINIB
ENSG00000198796_cnv	0.10174135140352526	1	0.10839642119752238	1	CCLE	ERLOTINIB
ENSG00000266327_cnv	0.09910556509773445	1	0.07192016517549897	1	CCLE	ERLOTINIB
ENSG00000165055_cnv	0.09857840783657629	1	0.16379903647625604	1	CCLE	ERLOTINIB
ENSG00000170561_cnv	0.09789780573883688	2	0.20767377838953888	2	CCLE	ERLOTINIB
ENSG00000147434_cnv	0.09752409331425997	1	0.1858224363386098	1	CCLE	ERLOTINIB
ENSG00000178562_cnv	0.09646977879194364	1	0.13489332415691674	1	CCLE	ERLOTINIB
ENSG00000155714_cnv	0.09571492919263265	2	0.17240192704748797	1	CCLE	ERLOTINIB
ENSG00000147459_cnv	0.09541546426962733	1	0.3021335168616655	1	CCLE	ERLOTINIB
ENSG00000104763_cnv	0.09383399248615283	1	0.23468685478320717	1	CCLE	ERLOTINIB
ENSG00000120217_cnv	0.09172536344152019	1	0.22229869236063318	1	CCLE	ERLOTINIB
ENSG00000284324_cnv	0.09067104891920387	1	0.06503785271851342	1	CCLE	ERLOTINIB
ENSG00000188822_cnv	0.08856241987457122	1	0.11837577426015142	1	CCLE	ERLOTINIB
ENSG00000187510_cnv	0.08803526261341305	1	0.12044046799724709	1	CCLE	ERLOTINIB
ENSG00000266617_cnv	0.08750810535225488	1	0.0715760495526497	1	CCLE	ERLOTINIB
ENSG00000188677_cnv	0.08708984442673502	2	0.11906400550584997	1	CCLE	ERLOTINIB
ENSG00000280204_cnv	0.08381800452414777	1	0.06641431520991053	1	CCLE	ERLOTINIB
ENSG00000125246_cnv	0.08329084726298959	1	0.2157604955264969	1	CCLE	ERLOTINIB
ENSG00000168491_cnv	0.08170937547951511	1	0.15691672401927048	1	CCLE	ERLOTINIB
ENSG00000147421_cnv	0.08118221821835694	1	0.06056434962147282	1	CCLE	ERLOTINIB
ENSG00000147905_cnv	0.08012790369604063	1	0.18031658637302134	1	CCLE	ERLOTINIB
ENSG00000184999_cnv	0.07960074643488246	1	0.12525808671713695	1	CCLE	ERLOTINIB
ENSG00000106624_cnv	0.07833111415800859	2	0.23158981417756366	1	CCLE	ERLOTINIB
ENSG00000168619_cnv	0.07749211739024982	1	0.46554829089240657	2	CCLE	ERLOTINIB
ENSG00000136104_cnv	0.07643780286793349	1	0.20233998623537505	1	CCLE	ERLOTINIB
ENSG00000264493_cnv	0.07591064560677532	1	0.07604955264969031	1	CCLE	ERLOTINIB
ENSG00000184887_cnv	0.07538348834561717	1	0.12560220233998623	1	CCLE	ERLOTINIB
ENSG00000120889_cnv	0.07414850490281001	2	0.22161046111493463	1	CCLE	ERLOTINIB
ENSG00000171067_cnv	0.07383666539620942	2	0.15037852718513423	1	CCLE	ERLOTINIB
ENSG00000137070_cnv	0.07327485930098451	1	0.19545767377838952	1	CCLE	ERLOTINIB
ENSG00000102837_cnv	0.07222054477866818	1	0.24225739848589126	1	CCLE	ERLOTINIB
ENSG00000102554_cnv	0.07169338751751003	1	0.24535443909153473	1	CCLE	ERLOTINIB
ENSG00000150394_cnv	0.07011191573403554	1	0.17997247075017206	1	CCLE	ERLOTINIB
ENSG00000172752_cnv	0.06853044395056106	1	0.1462491397109429	1	CCLE	ERLOTINIB
ENSG00000164822_cnv	0.06694897216708658	1	0.1655196145905024	1	CCLE	ERLOTINIB
ENSG00000215952_cnv	0.06469432303602983	2	0.09497591190640056	1	CCLE	ERLOTINIB
ENSG00000177674_cnv	0.06273171407782127	1	0.13730213351686166	1	CCLE	ERLOTINIB
ENSG00000221916_cnv	0.06220455681666311	1	0.09359944941500344	1	CCLE	ERLOTINIB
ENSG00000168175_cnv	0.060623085033188626	1	0.15932553337921543	1	CCLE	ERLOTINIB
ENSG00000232159_cnv	0.05746014146623966	1	0.08912594631796285	1	CCLE	ERLOTINIB
ENSG00000154319_cnv	0.05429719789929068	1	0.05712319339298005	1	CCLE	ERLOTINIB
ENSG00000198848_cnv	0.05365866938577517	2	0.10770818995182381	1	CCLE	ERLOTINIB
ENSG00000198015_cnv	0.05324288337697436	1	0.11114934618031659	1	CCLE	ERLOTINIB
ENSG00000126218_cnv	0.052020274517762484	2	0.2126634549208534	1	CCLE	ERLOTINIB
ENSG00000139826_cnv	0.051134254332341714	1	0.19098417068134893	1	CCLE	ERLOTINIB
ENSG00000104728_cnv	0.046916996243076416	1	0.04301445285615967	1	CCLE	ERLOTINIB
ENSG00000120907_cnv	0.0458626817207601	1	0.2945629731589814	1	CCLE	ERLOTINIB
ENSG00000120896_cnv	0.04533552445960193	1	0.22126634549208532	1	CCLE	ERLOTINIB
ENSG00000263793_cnv	0.041118266370336644	1	0.07673778389538885	1	CCLE	ERLOTINIB
ENSG00000183640_cnv	0.03972736317422918	2	0.12869924294562976	1	CCLE	ERLOTINIB
ENSG00000198178_cnv	0.03900963732570399	1	0.11046111493461803	1	CCLE	ERLOTINIB
ENSG00000211580_cnv	0.03848248006454582	1	0.10013764624913972	1	CCLE	ERLOTINIB
ENSG00000170266_cnv	0.037428165542229504	1	0.15278733654507917	1	CCLE	ERLOTINIB
ENSG00000136167_cnv	0.036373851019913174	1	0.1971782518926359	1	CCLE	ERLOTINIB
ENSG00000154370_cnv	0.0347923792364387	1	0.17412250516173436	1	CCLE	ERLOTINIB
ENSG00000185955_cnv	0.033210907452964206	1	0.12422573984858913	1	CCLE	ERLOTINIB
ENSG00000259030_cnv	0.03110227840833156	1	0.0791465932553338	1	CCLE	ERLOTINIB
ENSG00000215374_cnv	0.030047963886015237	1	0.38383230098646487	2	CCLE	ERLOTINIB
ENSG00000187848_cnv	0.027412177580224423	1	0.12009635237439782	1	CCLE	ERLOTINIB
ENSG00000102471_cnv	0.02372207675211729	1	0.24741913282863043	1	CCLE	ERLOTINIB
ENSG00000137040_cnv	0.022667762229800967	1	0.19614590502408807	1	CCLE	ERLOTINIB
ENSG00000173281_cnv	0.019504818662851992	1	0.28011011699931176	1	CCLE	ERLOTINIB
ENSG00000147853_cnv	0.01739618961821935	1	0.182381280110117	1	CCLE	ERLOTINIB
ENSG00000154096_cnv	0.014233246051270375	1	0.17481073640743292	1	CCLE	ERLOTINIB
ENSG00000266665_cnv	0.011070302484321403	1	0.07123193392980041	1	CCLE	ERLOTINIB
ENSG00000147883_cnv	0.010015987962005079	1	0.21082817159899056	2	CCLE	ERLOTINIB
ENSG00000139737_cnv	0.004744415350423458	1	0.19304886441844457	1	CCLE	ERLOTINIB
ENSG00000125249_cnv	0.0021086290446326486	1	0.21507226428079834	1	CCLE	ERLOTINIB
ENSG00000253831_cnv	0	1	0.08155540261527873	1	CCLE	ERLOTINIB
ENSG00000164707_gex	1	3	0.35085698708556234	1	CCLE	TAMOXIFEN
ENSG00000003056_gex	0.6733945236018388	2	0.3647630081439329	2	CCLE	TAMOXIFEN
ENSG00000115226_gex	0.6725000554775078	2	0.8003646028554877	2	CCLE	TAMOXIFEN
ENSG00000127837_gex	0.6671776287376904	2	0.44769993525743684	2	CCLE	TAMOXIFEN
ENSG00000105976_gex	0.6569185573116795	2	0.6117678127236174	2	CCLE	TAMOXIFEN
ENSG00000108515_gex	0.6551262070625429	2	0.43243091287013996	2	CCLE	TAMOXIFEN
ENSG00000104369_cnv	0.6547916350160373	2	0.3146999693324701	1	CCLE	TAMOXIFEN
ENSG00000150783_gex	0.6500291043540456	2	0.032585954271305416	1	CCLE	TAMOXIFEN
ENSG00000118804_gex	0.6454150827126965	2	0.40165263911132315	2	CCLE	TAMOXIFEN
ENSG00000186860_gex	0.6441894565423345	2	0.4249565543326404	1	CCLE	TAMOXIFEN
ENSG00000170703_gex	0.6433615614272571	3	0.5686952669778853	2	CCLE	TAMOXIFEN
ENSG00000120709_gex	0.6431789124018689	2	0.5421661498619961	2	CCLE	TAMOXIFEN
ENSG00000179195_gex	0.6401745919842683	2	0.058476164514260395	1	CCLE	TAMOXIFEN
ENSG00000137656_gex	0.6363184784482685	2	0.20550141411387876	2	CCLE	TAMOXIFEN
ENSG00000070540_gex	0.6362501984387776	2	0.6521773946229598	2	CCLE	TAMOXIFEN
ENSG00000043093_gex	0.6336111760719536	2	0.26130779977510477	2	CCLE	TAMOXIFEN
ENSG00000100982_gex	0.6319092968353923	2	0.4418543633080042	2	CCLE	TAMOXIFEN
ENSG00000167618_gex	0.6309533767025194	2	0.06561829147783418	1	CCLE	TAMOXIFEN
ENSG00000167186_gex	0.6291559054526709	2	0.37870991924217123	2	CCLE	TAMOXIFEN
ENSG00000078401_gex	0.6240758727465463	2	0.534761645142604	2	CCLE	TAMOXIFEN
ENSG00000117601_gex	0.6234033146530608	2	0.19424302313694755	2	CCLE	TAMOXIFEN
ENSG00000119899_gex	0.6224832415251705	2	0.3106876341704433	2	CCLE	TAMOXIFEN
ENSG00000108001_gex	0.6185673829808663	2	0.6941867993321293	2	CCLE	TAMOXIFEN
ENSG00000132182_gex	0.6179852958999562	2	0.006695744028350426	1	CCLE	TAMOXIFEN
ENSG00000100478_gex	0.6166487147141715	2	0.03437148601219886	1	CCLE	TAMOXIFEN
ENSG00000022567_gex	0.6090218376540355	2	0.7572409445599209	2	CCLE	TAMOXIFEN
ENSG00000090402_gex	0.6085728965916327	2	0.0810372440113129	2	CCLE	TAMOXIFEN
ENSG00000232159_cnv	0.6082690505493981	2	0.13257573176133847	1	CCLE	TAMOXIFEN
ENSG00000025770_gex	0.6042183389863491	2	0.6444815483695097	2	CCLE	TAMOXIFEN
ENSG00000173531_gex	0.6001522644211648	2	0.4173680444338433	1	CCLE	TAMOXIFEN
ENSG00000105967_gex	0.5945020936357911	2	0.6006508331345622	2	CCLE	TAMOXIFEN
ENSG00000186834_gex	0.5937868605363736	2	0.014284253927147578	1	CCLE	TAMOXIFEN
ENSG00000064270_gex	0.5924963683569953	2	0.16134528231165027	2	CCLE	TAMOXIFEN
ENSG00000164867_gex	0.5907620561159258	2	0.40174464170102564	1	CCLE	TAMOXIFEN
ENSG00000102554_cnv	0.5899409890017976	2	0.6176713122295293	2	CCLE	TAMOXIFEN
ENSG00000184014_gex	0.5890994378848219	2	0.017855317408934472	1	CCLE	TAMOXIFEN
ENSG00000104290_gex	0.5882851987716426	2	0.4420877772855828	2	CCLE	TAMOXIFEN
ENSG00000233122_gex	0.5864416385153878	2	0.012945105121477491	1	CCLE	TAMOXIFEN
ENSG00000130558_gex	0.5863597025039987	2	0.49540668552151834	2	CCLE	TAMOXIFEN
ENSG00000185689_gex	0.5863460465021004	2	0.3517497529560091	1	CCLE	TAMOXIFEN
