feature	A-674563	Abt-737	Afatinib	Alisertib	Alvocidib	AT-7519	Axitinib	Azd-1480	Barasertib	Bay 11-7085	BMS-345541 free base	Bortezomib	Bosutinib	Cabozantinib	Canertinib	Cediranib	Chir-99021	CI-1040	Crenolanib	Crizotinib	Dactolisib	Dasatinib	DBZ	Doramapimod	Dovitinib	Elesclomol	Erlotinib	Foretinib	GDC-0879	Gefitinib	GSK-1838705A	GSK-1904529A	Gsk-690693	GW-2580	Ibrutinib	Idelalisib	Imatinib	JNJ-28312141 free base	JNJ-7706621	JNJ38877605	JQ1 compound	KI20227	KU-55933	KW-2449	Lapatinib	Lenvatinib	Linifanib	Masitinib	Met Kinase Inhibitor	MGCD-265 analog	Midostaurin	MK-2206	MLN120B	MLN8054	Momelotinib	Motesanib	Neflamapimod	Neratinib	NF-kB Activation Inhibitor	Nilotinib	Nintedanib	NSC 74859	Nutlin-3	NVP-ADW742	Nvp-tae 684	Pazopanib	PD173955	Pelitinib	Pha-665752	PHT-427	PI-103	Pictilisib	Ponatinib	PP242	PRT062607	Pyridone 6	Quizartinib	Raf265(chir-265)	Regorafenib	Ruboxistaurin	Ruxolitinib	Sapanisertib	Saracatinib	SB-431542	Seliciclib	Selumetinib	Sepantronium bromide	Sgx-523	Sirolimus	SNS-032	Sorafenib	STO609	Sunitinib	Tanespimycin	TG-100-115	Tivozanib	Tofacitinib	Tozasertib	Trametinib	Vandetanib	Vatalanib	Vemurafenib	Venetoclax	Vismodegib	Volasertib	XAV-939
HALLMARK_ANDROGEN_RESPONSE_gex	25.7656565256589	47.0847311351669	35.8849892966412	52.2609856944122	25.3354605771557	23.5808595459857	10.1902821746574	41.1198166272511	9.60124784236231	16.6644465828048	64.9129376168758	56.7196982963361	17.0644098918577	1.21679717157665	5.31315214291266	20.9085897603112	12.6787823910041	12.202632124204	0.93552044307732	42.0512811727312	13.1895890975596	15.8342332710507	45.6693527640444	12.3320082454159	3.21619017928044	33.2586389589932	12.5746317737549	1.57876112415401	68.4289621323964	19.8342732126229	17.7286891320013	34.4313570330032	39.7704163430575	59.6380813892041	6.14990534215616	20.3751797555539	53.1557256045722	7.58903004876638	12.163467358638	40.5056654991888	39.1717923035954	13.6332701622358	68.8488846806964	1.63322359646512	82.491901781529	18.0553621800671	6.57325261308059	22.8889657889833	23.8652613148891	3.5220033417277	2.26303626854138	43.7133332535117	12.9247301103126	49.9094350361515	22.8770151751942	16.6677524030728	39.975623218558	31.9492790946945	24.7598349552219	9.12431619937046	1.70444128365818	16.600168407462	9.42373100077363	1.34179573326744	4.04502765134247	6.59283141634873	76.5805108242799	5.12731431125993	56.55867879141	59.05450213433	15.1392768666261	1.69593570815445	4.67115842786779	13.4873031085237	5.30620913064431	43.4045590278318	1.57459116375895	36.5861430748155	2.25749767461044	2.17603655331227	49.9502377088971	18.9143916773511	10.1649538542908	70.5855364674716	25.956536844335	4.36666789441407	21.1268229308832	8.79808783919582	63.9152971842523	8.67963086995762	0.750636844904371	51.0217234316399	1.21484927490496	1.6669313188243	13.3961386630748	6.02096741039738	34.8310777761909	13.5134319236237	3.68756664789081	4.83728870460857	58.8852956257413	72.2561839099389	13.8424274137203	41.934237621615	38.1391184907107	34.7066439998026
HALLMARK_ANGIOGENESIS_gex	72.7734257602985	51.4475568134645	45.8691079058851	5.32842071340755	18.0986101248047	27.5533398267776	9.38086137561723	32.8638734025363	4.08425363181897	59.0249033602554	17.8429946980512	50.8693405584884	24.498058366143	1.63342229017719	5.43477621981759	15.5785033095623	20.4904778575736	26.8399629380645	3.22750749749681	30.1508752177336	26.7150484158831	29.3823961383328	44.8586443798768	7.72238398925657	11.4248461504298	65.525527703335	27.521924611857	2.56674503213516	42.7535137220712	55.1128663859897	11.9964507492283	44.8351015334317	29.1144902168539	42.9052455993051	6.51712942003605	20.901148271916	29.1314915136792	8.35718632858278	16.4801170021446	55.4307439402243	43.9266499904725	28.3724641659438	51.7343431242302	2.95551112593799	31.4344787652806	23.5030961365161	16.6186791180323	15.582519268728	100	6.07099721486767	2.5242081625536	32.4210556612614	50.5001728682608	61.7531621856204	18.3479780988355	22.5012501538935	50.0950674071861	67.8034346700466	28.5737283788224	14.4459251058442	5.92506682077696	11.6926335554037	5.89884108282012	3.18423777503215	3.70043917806542	6.93164173091564	50.2611525109453	5.98769751997208	27.0334018213781	65.2741560299968	15.2454477131834	20.8079490093793	5.40716209923372	17.4342354718162	4.13627048513455	64.8107340103477	2.99630445620797	21.1786158158147	2.65073355247292	1.84859938546593	30.4212386903597	27.6122597158003	14.9092768371193	46.6215464458835	78.5671086341495	5.17266950231728	21.8839694525601	11.0904589605782	50.8000737614707	10.618174603559	1.73450154140299	39.1767757039539	2.25153856931903	1.55719593720264	21.0585917864765	7.31052535723194	37.743590903109	13.7677441888588	21.5075360184802	5.59134160689106	25.5247970465209	4.92953605451196	5.34339790221346	15.617898735347	44.6255199169577	31.5407437821729
HALLMARK_APICAL_JUNCTION_gex	44.2977833205742	37.1430919765202	28.0952633753774	27.7408736105577	9.46851665797056	32.4315358397958	17.2684355916478	18.3330338972688	5.16791652684992	53.5967451339326	69.4638684241061	47.3352585635583	12.4314092001024	1.73084877297976	3.38649990435162	31.6704069903972	8.36372320782204	8.72397989012985	1.06290573278944	57.3288501744247	34.0895979224548	12.7548744013164	74.8130261834526	9.63806799399959	4.71661502547003	65.4007174858431	20.8450196161496	1.95181798128025	20.2120771644216	34.0639173242361	37.7100304778473	52.2380495468174	51.8659396193446	35.4056150873462	7.34005791237469	25.5670964722699	56.6188127884066	6.32031671248726	10.0938654179128	35.5494009266672	14.3429142053009	22.7480295636913	70.9609237274055	3.1355214288642	72.3508630242002	15.7992908392833	7.14136842557122	15.4347964724537	28.1828090590897	5.56291013409958	2.88102264298702	26.6166882195461	21.3668289689853	66.7686347810273	15.8411519251998	21.3462559084097	6.58055757177367	32.9641109932768	33.7075297050081	11.259068380073	4.45054228621813	18.1991003363484	5.46125745047804	0	1.7966577372722	3.21614288167038	61.4596754258673	2.68656783147033	12.5672046592877	70.9434316504147	14.9196355652018	20.1281160807658	12.0621201485584	1.78200716333869	5.99910199125785	18.5366656010956	1.53663776696279	18.5637013524539	3.44564642065614	2.58170585090307	30.1856857206205	21.9181711906426	16.2068470692009	54.3546620553792	54.9570834540789	1.48097868877551	19.4729838207879	11.8886659241455	65.2482305074895	9.89124231151405	0	28.7922333093189	1.00761519801596	0.472437963626165	26.4449375026277	2.63508391616944	65.2176617177237	3.88638730429136	5.60197904165471	6.14134143677494	18.6640159767609	28.8245183525135	23.0867798972833	83.7665932177088	37.8698876907349	18.5339063265876
HALLMARK_APICAL_SURFACE_gex	22.3009851176156	36.6859419728733	53.3028208586704	29.5813189195518	0.735372790157124	34.2656859121912	16.6389240293464	14.2980973250578	18.2254095501525	49.6010467438874	75.3925200496537	62.2308820823789	17.8394985710215	0.783564634811169	6.73776809404162	38.1266078898565	9.67632643250186	14.572056339249	1.70545299627933	64.8347952983615	20.0009858948879	17.2686877269791	65.7832511948841	8.25052098057857	3.76675147909533	23.3428552015195	14.2712328901498	1.30754194709915	35.6728169112685	62.2507240032376	38.4074222876498	69.3900998899655	37.0373927019754	13.7153309721202	4.39474907303786	31.2759412016509	64.6140787992617	3.21905949967181	28.93193442846	49.8292755951495	15.7848464019803	14.491998217597	74.6597624886816	6.68696227334201	98.069025126233	9.7427960162938	4.39906488887469	12.4074083517587	46.8168959862295	2.93812430087488	2.49128412370328	54.0433550450352	13.996844427685	72.7862622523285	24.4219219882198	6.84157835673181	46.5787859207935	51.2913451514115	24.4938139681815	1.8866883553767	4.46117494983077	11.6410522981292	7.36650469255135	1.27257200088724	2.36160746858149	7.35006135287992	19.2105083069195	4.22375812358206	38.821284361438	33.9683607554853	13.5999294497302	12.8569322752861	7.53579611942305	9.2391387525858	8.95797757833742	53.2619010000348	4.38101110352155	14.6942866752456	2.76274823352298	3.00884012435333	73.9831070995891	17.3163780868907	15.7467795520356	64.750130597074	22.4831015271194	0.991437495448546	16.4382393469604	21.1643835640897	48.2402186285881	23.3982797491439	0.539864623426056	49.4843315552477	0.998290033357817	1.04989358649371	15.7682769396631	3.15375851460286	87.5551745457194	18.6428207414018	7.67454847271349	15.4711110749432	5.81838368810516	80.3742199211481	13.7698833831027	54.5314634054245	43.60407626954	7.43745790537081
HALLMARK_APOPTOSIS_gex	25.1289101970421	30.3286036744382	37.4560105950381	50.4282232864882	6.48501472847645	28.8698386948093	24.4687890271174	29.5900029949522	5.1261601551408	37.310155094907	44.2551484217654	55.1753019839263	11.1883088977161	2.5420687479014	6.43305603176078	24.7208129036779	8.72249159390074	11.8994577884725	1.18655571277679	39.950885516061	62.579602446261	38.7794741907768	39.2393752267488	11.5756471300839	5.3059175202421	29.9229659530252	5.39092496850562	1.44338825215882	41.463150359737	31.718238499291	42.5597540257184	84.5917014606506	59.6781078727596	32.2603886777158	6.50604792460741	19.9062033091724	50.6728559396783	4.05968984867757	33.73154575336	40.9532537547671	16.942961193804	26.5921892858286	72.2754882566499	2.52489862819502	72.1896564318872	17.2469698790149	8.90955864263567	15.0416442739869	23.0641808219796	3.01070746001402	4.10497348276682	21.514294247797	24.6499542098558	59.8979797507149	22.9052102355784	16.8451462524656	45.86561458779	38.3450718941836	43.9654998270145	10.7434287109297	8.44556128660848	14.6236387136402	5.97288923133546	1.70726908852758	2.42921116321884	7.38485485067873	47.8177448130466	5.17348689633264	57.53751074094	97.0876589909184	18.6917490645317	30.1376670096597	4.58252854221446	20.6286910350044	3.54029495677411	38.6311395604182	3.03210228449908	29.0187104011787	1.35616949765724	3.30894525721144	35.688257141856	22.5260640531339	10.6693331237371	27.02165625834	39.9051355855155	2.50394891064467	53.271400545217	16.6021990441933	72.1439120336614	13.1463607687792	1.56563911988513	21.3649066256663	1.40662202700021	1.52755543735161	39.3859823994088	4.10268767118702	3.33609854800282	16.9652786063292	4.69574887852161	3.92513489854856	39.6479815212192	39.1380274556641	12.4196002024026	32.3681757200356	21.3838307888467	32.8844870101572
HALLMARK_BILE_ACID_METABOLISM_gex	19.970417038216	30.9285111099746	51.5709335284285	14.5170619457714	5.32788987395055	14.735296640447	16.7267853886909	11.8214882646619	3.51009444980189	32.1708299826662	52.4131841906827	41.3149728153433	8.38078350390231	0.963450195084916	9.61580211732509	16.233312073876	14.0885496498564	19.0739348335386	1.58768646086239	56.3073784784839	28.8113802093692	23.6828058948697	55.1778418282411	10.5862180710235	3.76045622157609	32.52151233029	12.788007357644	1.59223566908476	62.0398199440441	26.5880352794973	35.661418133189	77.9452835931384	42.6062237711365	37.3649768014413	3.65437627613192	16.1242451986058	39.9169770546253	5.31302755020624	13.0720920799127	50.4098891207799	9.50793706442565	44.1358800374721	57.2351154069587	0	51.497336144156	18.0837752296173	3.01174266361726	18.7984076800244	20.87188584497	1.48474642862775	1.70905509906307	32.1407094064846	11.1735208743634	27.4651772185201	17.1156182905368	13.3554864363391	45.3364152085495	38.2443161456773	26.1400271802474	8.90520077929487	2.36165423726048	27.6146554506573	6.29469907114621	0.678233722116057	2.26070734135411	3.17776944285952	32.7509927582951	3.82647428537922	22.4097942650613	56.6893861243368	11.911334677558	10.4226766109241	2.66426528617118	12.5127488235492	7.80123062425133	31.8496904046944	1.56097234129794	39.7596036763575	1.63989086286794	3.55346638204328	72.1553996605852	18.396922637214	0.473005842222364	69.1443382545938	28.2583065406589	1.11655036796874	11.745067990353	18.5519892503286	53.1974653936114	2.72337075058099	0.0435760545199303	31.7825408946381	1.32256449200738	1.05609950470737	25.6103621263314	4.49652397324804	48.7774637404046	7.90823781719204	3.07409372592323	1.65795251106515	34.1250612687435	69.9434525170943	7.13801980923409	56.2848006534805	39.3756972837358	13.67002478854
HALLMARK_CHOLESTEROL_HOMEOSTASIS_gex	16.8173841774436	67.4022927715546	49.8169717653695	14.0487972332279	6.522428950216	21.4403774538792	13.8155179225014	49.2199384037912	3.0074578553193	27.7443426320344	46.2777486546103	59.2278135830304	17.7719852387755	2.00140384867758	5.86774847594071	21.7867033573775	12.2719312248833	12.641155111526	0.959169659077322	49.2078286771653	46.0032021861097	17.1036318272929	49.6837229725578	14.5670269605094	2.93140190007755	37.0998999545325	24.0360249247494	2.19547542015617	28.8924014869746	35.6900079411	46.6594390440261	41.4302914263259	51.670859604255	41.6496632573702	4.68721760818034	16.7913631507087	49.7709681404899	10.6385718151359	30.6864757653573	34.777741174176	19.850629539254	16.4249186970737	57.1357965414296	5.00070582857693	53.1453811743696	11.5265682434941	13.2081644098272	19.4005655080224	21.3310446665519	5.4732684090261	3.7238030938579	44.8505202230934	30.1727342717336	64.3469061411235	24.2110008486738	15.5236566317808	62.6516580964238	26.734501610729	14.1925000717854	11.7516407155433	3.92173779345941	11.669647484231	6.9664909619464	1.33624568757535	1.99012665564984	6.90805352174639	58.6661235649638	9.93758838985968	27.681725113603	59.4549826786046	23.4352403169937	21.5793410968426	1.21039968627551	15.5060578406616	3.99699747849814	33.1538800003485	1.25794450186799	6.67194172712716	1.39185797981026	3.03474104525911	46.1962364349427	24.9109746441155	11.7391922073511	52.6081157417733	20.5270042463765	8.50553275775443	20.2419771490982	51.531783345965	58.5006084945833	9.28393088338849	1.26596674552698	48.0447715382036	0.610307831191314	0.576851345724358	51.2462032000767	4.93321271669846	56.2111686966266	7.86415052627819	3.31797497826466	3.46900363653747	39.1093649128575	13.3224582407075	11.4456524551801	49.8727963198717	38.1100830843222	46.5769227500454
HALLMARK_COAGULATION_gex	41.2939653510746	69.6883309857494	40.3064903776556	31.5274946609664	11.0552551680297	19.9500131891723	12.2802121047452	21.3651532368882	12.476992868983	57.8250776795811	44.1342548984894	38.241421150591	13.5393573463958	1.43502301902288	0	57.6341911667879	14.256738426405	11.7721338207518	1.5259333653004	34.4036668675442	15.2809719112467	18.1418746519228	50.1691381933569	9.60435624919887	7.69464535520818	41.3425667511219	75.1974384132114	1.69368410402774	45.3345806232153	55.8955239192165	27.6733263336854	58.5365420611576	38.6806545019538	49.4418897101429	3.57509390905197	51.8006309044637	47.1508634458115	2.24757566395487	17.9956308916304	100	23.8454331583952	18.1169375125099	64.3914408027357	2.13808211554386	55.8717946377589	18.6561155245592	59.480100721609	16.4335061272401	29.3913568219391	4.14338753683078	2.29311659285223	41.1540859075619	4.59645443091394	54.7609396202377	13.0660168995336	14.3024737809522	48.452512837409	11.7459064639223	23.1731957873816	15.7314048905901	4.50332307987443	14.3678335308233	6.62823784807856	1.4825014903242	2.40049826698109	5.57183039045546	67.1831587689987	9.68533835562786	20.5773342750422	53.6671952483939	12.1028558133973	41.8525443128981	2.52540220925438	9.29154336192382	10.7186843488054	39.2959506281408	1.34080295989626	15.793528400194	1.72486356857374	2.92578526336724	16.082867923215	20.6395132673593	21.383981707958	68.1550540124092	58.0974340054551	1.51848805433677	18.87557263501	27.263348419933	72.7422018838833	11.3898340102865	1.96737445970395	88.0130924755048	1.84642158696197	1.68070861765558	16.5428117089734	7.17903353527494	19.1856831483501	6.72059876976524	6.22288222084863	4.0101381223601	42.5166903521178	30.2203200810791	17.0911206411904	45.1195791751369	34.5723184762342	25.3646612318298
HALLMARK_COMPLEMENT_gex	100	50.1263477575066	36.9933957354942	29.4188791941594	33.2443062523149	25.1084487036717	8.54370324674	43.4547084447989	12.8580884907644	32.6103050916909	44.8372639433291	61.0913584275693	21.6142544386146	1.30124358458724	12.7661700732226	37.6269876318154	12.0252398207123	10.7012428762454	1.66717284034561	35.1642175646538	33.9382106804546	20.626003873253	86.1072502421115	15.7326052517846	8.92624634394221	84.7848930191794	85.28021442153	2.32373741989651	24.7649624719181	21.2813234114514	41.9071821488661	28.7997115111252	50.0627855436734	43.8055578157656	7.92178573419494	11.2746016584264	41.3647154936009	6.68917816255333	10.7564101195851	61.434852435346	16.5105879473589	20.7244564459448	71.6088682669003	11.7600746372765	95.0166094476289	21.2631512213017	9.05138796816293	18.7959729525836	19.214268495724	8.9770893159643	4.62527102717005	50.282503592433	18.8145931953377	62.6284001926404	15.8867092599081	11.0160196039117	70.4376121638271	42.8607017285703	32.4430103254461	10.9980913074997	4.94092106603949	27.1114087662656	8.04816314354112	2.04626386009391	3.14116971339113	6.53227791809354	35.1796916794763	5.40091915324041	100	59.4243352888912	13.20887366675	39.1597867310762	10.2170787647504	12.3651017580678	7.66520451965242	37.1568035596199	3.87880476765644	34.7141524139063	3.29017368612739	5.26590325680979	49.6757630648466	22.9661922494331	12.4017827355294	12.5952482029836	72.0832591700743	2.54482936980235	22.8172454775388	13.2725927802581	77.769128370633	64.6101740811212	1.99690046292208	60.1546001783633	4.20748423603885	1.13495662182968	12.9874618967161	2.80095349066332	59.8738044340032	22.7840375545555	2.79222951677452	2.91387654441953	44.5796151483725	37.4913315625953	69.2735326586384	56.4101450386038	57.1617600973373	16.6744559007653
HALLMARK_DNA_REPAIR_gex	27.913712455863	38.9044512401317	43.9219376406363	42.3722683353255	16.3182246033692	17.5517159159059	12.9318325400292	40.8318261987198	11.1604038283793	53.9616021343777	24.4779815340372	65.5289964649845	11.3941697810067	0.759684162344004	13.2431191934297	17.964369803215	27.8921864314373	8.33091171858507	1.60494458525406	40.3955486770403	80.5163917956215	17.9914676428162	46.7943985501667	8.36581655861785	7.80209108316707	57.602192209572	23.0299453570297	0.711769684885797	32.1434986864796	31.4532740278345	43.2749263632228	29.4614096287469	52.9265572128379	36.1117937201801	6.15353450396937	24.9399051502108	33.4526124552554	4.4135349350673	19.9005190354058	36.094732937461	13.8927912429191	20.8495870823739	60.1105871476118	2.32745036477715	24.5227070728463	16.2835992576117	7.02866734197044	7.01819286117116	21.991427778434	4.26282166545304	3.95068997501715	43.6385601676212	15.4697265196276	37.1679439651128	13.2025427239254	10.2176671358396	22.2786189819189	30.0408120202055	15.1065130652448	6.98863037981712	2.43120563149918	22.6660558336666	7.69916049336121	1.89935518800773	2.85371185759954	12.8972972133852	56.8095446257852	11.410608610295	24.7083665509206	72.2807175948298	9.04965376620479	32.4337582971221	4.09177155740293	14.0455071343206	7.12608095304795	35.3784584985052	2.68434097967761	31.8125494742323	2.82593841560499	3.23562835234392	43.1715921186645	18.9790216066247	15.4300369144057	93.8012843181923	44.9801802185868	2.04394747858436	23.0542564296344	12.9159152943023	40.1162577592673	6.25361095917591	1.75681973207583	61.8093515185757	3.12206590049306	2.16562502302179	13.3076636920579	1.88010149646872	26.3858554568245	16.1553495980425	2.79580468482722	11.1768834108539	24.0863080159121	17.4384372616471	10.3739134987842	66.149893910865	37.4513421927675	54.0712965077191
HALLMARK_E2F_TARGETS_gex	18.3823873979566	62.1002535093955	39.270215668875	38.6232124693389	4.45412313800385	13.704988137199	11.2783884169894	33.3463081493389	7.4497456025555	31.2730805319753	78.4613592588059	71.0633097129088	19.8328409471039	1.08397453420458	7.18622959760238	27.5665244992907	11.7952626206255	5.93735787279367	0.716683911120075	41.549234025103	12.7238509883949	10.2050993504668	27.57501247064	6.95096568462644	5.09561856820362	23.8883570439697	21.1155674983093	1.42205646406915	60.0832402524756	43.2009869340989	25.9778695834611	48.6489321881336	40.9838349097807	63.6589901891294	5.65039916696032	30.7960750983559	24.9469531857132	5.67087876560632	16.847571415973	26.6747526488006	15.979867556211	16.5523287082221	44.867162417039	1.77220198552432	100	15.808189440446	16.9202134643565	7.19625641674017	24.5779314754087	3.73818184495452	1.19941468524251	33.6742598367166	11.3013258924113	67.3837805430408	11.5965382723094	24.32114165624	48.3843678363718	52.1664220898231	22.4704414655501	11.676904026005	3.83900043355066	19.8202060188147	4.72137630218069	2.42802268451391	1.59415188900842	8.69865562063337	59.0291194291114	7.27102467651274	50.8919774645001	72.2288490000288	8.79466801033881	25.8016103438363	5.5473511908775	8.82680069661799	10.9993292324422	17.8933355033999	1.68004087389771	14.282210350834	2.10685679253039	2.10037050788092	57.5559012174908	27.3854159383056	12.5835844329907	48.005291369223	54.2087041404841	0.837031317918967	21.8105225629196	17.3958078912473	44.924691382608	13.7371788637005	0.675589210999988	91.3226157427802	1.43915167812812	0.999864847765942	18.8782553359926	4.69558131542213	40.4912656075129	14.7639575447424	5.08235963797478	3.57459231658214	31.9327477696708	31.6688862371299	7.36507122424573	0	39.1007196946246	17.0909660555844
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_gex	14.909164861035	38.9748466222955	59.7738564611328	21.6621923126636	10.8010251480162	31.6755290161944	15.0421901186281	34.499581534457	2.20811269799737	24.3742319825066	49.7775030661561	63.9323367285529	8.82405944917603	1.28896130506622	9.37574000708937	37.4301356034697	20.6544723643156	14.2721998348604	1.21306641150311	46.7341148743965	70.6158388525686	23.9848115993373	42.6248802784207	9.26625518223734	10.9138850247041	41.2320885666542	15.8272808585568	3.3501689608011	37.4557895805196	41.016541367482	29.974740721467	14.1073798833265	44.9085953991296	66.0669527292937	5.11200804532273	25.2154018768282	53.862542621049	7.09804888374715	26.1255179731341	50.8979766366033	82.2473736696929	21.4342288588563	46.6101974673595	6.3066199948616	78.6086955425798	21.8203443441616	10.8767837973895	16.2648839794935	30.9587990922526	5.37028363782724	4.15356713933884	27.9017756753875	25.1086296823024	62.4902232202826	25.5920449727148	19.4019489837434	47.1008931198879	47.9864884355738	85.1785219368768	14.7040252271031	3.67270926927615	12.4919523775107	5.34388873481628	1.3478732121799	3.22640123625509	11.1852077037005	85.1159187025612	4.97932237853449	45.4032853320972	35.9989103582102	18.0528918115944	28.1593626603439	5.55463855136168	17.2104413289363	4.27720266550144	57.03194123917	3.26169372841352	36.6681258538926	3.56360366804465	9.13132963984787	45.4480259815702	24.840718753588	11.0379695125796	49.4048206653156	34.0150100239645	3.64914348584426	27.7082058590338	19.9335575394956	49.9689058038533	6.38331346425039	0.9155342133399	38.396407614013	3.4673620811304	2.29797265057803	19.0143070118796	7.17404750499471	60.3012196493212	39.7884882888131	2.94313105711103	5.71363518486447	59.2989487345652	38.2429810152178	9.13916859693713	71.7167203204324	35.7593131541358	26.7816923619003
HALLMARK_ESTROGEN_RESPONSE_EARLY_gex	32.6465065640109	64.7131609643257	58.1220611151435	22.9458960534235	10.745224319639	16.0841578291934	14.5218477413096	13.4709124337017	2.87000530892073	22.4508964879552	54.7749490695301	56.3616630046654	8.00672634037463	1.09556239034184	3.31463728016841	41.2511968296113	14.2602528107069	16.7071580993404	2.80159133987234	51.6847665566535	0	29.4291566624706	56.7650994882195	7.59414552541109	13.2802825883909	60.3909799152338	15.2617990183803	1.8194568006675	39.0097137853385	49.072049284499	53.7509238538714	36.7678712143885	9.49168559101555	52.8801722300667	6.58519081865703	18.9486957265627	36.6139158135244	5.68005327891102	19.5767191229506	32.8432596417978	53.292658696243	29.3913968411078	51.7917315415244	5.45531055971915	60.3320517799445	17.2916084407553	6.77109608884528	14.2241357306506	19.7041890809129	3.94755722733365	2.22309920642252	34.0940083348266	16.9204202817791	68.3087144000012	25.1500005163312	10.9315864618885	42.0236155680246	47.3230013654985	80.6699476770053	9.64187235744173	2.10533538447801	17.3503909644036	6.5439478054564	1.74846726028794	2.28668305170955	8.10417548995466	72.4765975855074	3.19506674076592	65.5501890373785	61.8150901329944	17.194022228717	30.7222703391094	8.14958519832177	13.1106689549553	7.04823814589965	36.1942575615243	2.1653333027578	17.166290124602	2.26730453689606	2.43014477695312	55.4185482270931	22.2211446753137	11.3976998073954	37.3149625158301	33.233443576016	3.75261824372735	24.1945354040251	18.1402231583331	56.3190746194467	6.1010979498534	1.28137938560949	33.8952641310788	2.27390456586574	1.56248391602567	50.8663326342233	8.82562658788298	69.8663118734873	40.1894112367992	3.54818241494417	6.49778916829181	42.1125000842904	52.2640513117726	8.56674481707426	39.2701529718524	32.2000589744929	33.4585649986875
HALLMARK_ESTROGEN_RESPONSE_LATE_gex	28.5308964923504	41.2171341296455	49.2976660749167	59.5228274139403	20.0820035268808	24.9569568760516	25.08248190008	32.0397280893015	5.33811305788316	42.6656356148036	83.250482129851	62.9544509850594	19.9158915214919	1.82680285158529	3.69580789607883	28.4218885883477	13.2548877493382	12.6623683933434	2.70498295260318	49.7114147122956	64.3238805150129	21.42097594633	79.8756293984012	7.06345221907329	12.3437854107768	51.8798246081184	25.9435359326008	3.64775191096337	33.7569559265493	20.0078937443469	38.8329491100857	41.7893876420307	30.8816886588759	55.0892178040581	4.13306608284981	31.1771634646077	44.9303359404912	8.16864090393629	17.518238241571	61.1617811931773	19.6134185158696	31.9439618259606	52.8789116522135	9.56190442130304	67.0955464638957	21.6837827415205	20.5614841180919	28.8830352720559	25.8018410743375	3.22942619330081	3.66509475579018	31.9048117157574	13.7347402670295	20.5235673825708	36.2967836815846	8.78854394700141	41.8613150631508	42.0246010809753	85.6334788150384	8.47171233244607	15.14810241038	5.43278086375714	7.56499340029458	1.16649432133479	3.41421530370803	7.24467418378787	100	4.13333767137151	88.7449323264201	55.9637702058671	10.6063017774516	26.9049893326592	4.39123499194468	10.0827869422628	7.69674576540188	38.1246376161373	3.06730906838452	42.0718063979309	3.29426555900584	3.58636783716806	71.8087189158752	22.3085700457318	16.7538012193684	60.7004657809343	34.1054616636443	0.624969096294043	29.1185193431693	22.6266267405412	69.0765586744895	5.30603701638393	1.44054676858692	57.3413769280127	4.56716206300108	1.89699035175934	23.47472434595	8.98290041143674	66.7741355754309	26.8855891003382	3.98884447044617	3.41604504564822	39.4338913415196	64.4923941041481	7.1032263716674	57.0427806299924	31.2366910869404	38.0546492536404
HALLMARK_FATTY_ACID_METABOLISM_gex	31.0026818176387	37.2653460702666	46.8977869540512	44.6048613815008	13.7241241109028	7.61974961725753	10.0353379242619	17.511619650996	4.31809233017737	28.9550804946077	42.1316920859084	46.4891275232403	13.8850179489999	0.755728599778859	3.95865481112532	21.8729149968045	23.3041221722832	22.7593180781983	1.91061139032267	62.7629726047895	33.108664983974	15.2872566959343	56.5483341431153	8.79749457313586	5.24664193721521	25.4601791743121	16.6882923743738	1.04712032467385	2.35069913162364	27.1977367432118	37.3812559332913	12.4519434914262	33.5401363405032	35.7920059311731	8.09773862427645	18.4575894554853	37.6004373086838	2.89029175667845	19.0003298859173	56.1147076074297	4.79256650296571	15.1635180253164	55.685354464588	2.06271678991339	54.4318794446474	12.1255329530354	24.2685685427646	15.516469904925	23.0415994152841	3.09150969205582	2.28048913875308	50.3521727674247	13.4077950706127	58.2680826480179	27.4295144206962	16.4430279452961	47.7351977873737	34.2188115446657	22.0082709735314	10.2278221343654	4.32682330534446	16.0667987615095	7.00118718963569	1.79432719801963	1.27882834276974	5.2988379416748	46.4223989143461	5.25657565008088	32.3873167394471	60.3031313276395	12.5847387063753	26.4706338095513	4.92744192017563	10.3703700465232	5.76138798754649	38.4354324105984	1.84703771074803	13.2334745106446	1.75354394645617	1.17806441634538	42.1014853811142	24.5375966073957	15.5276163584212	55.2492019080833	30.1211349660888	1.93770194002856	17.0014733970474	7.06060361745858	63.7632674281737	11.9179084017908	0.514072324015775	2.39723082501794	0.764929300698638	0.148676485172579	24.9083297710035	8.27607478188434	59.4698724995164	12.4963768924929	4.97903857513966	3.84472549170492	40.7440065577398	37.2148909412995	5.22438423301536	82.0857712929735	65.1271781563767	15.316037081652
