feature	A-674563	Abt-737	Afatinib	Alisertib	Alvocidib	AT-7519	Axitinib	Azd-1480	Barasertib	Bay 11-7085	BMS-345541 free base	Bortezomib	Bosutinib	Cabozantinib	Canertinib	Cediranib	Chir-99021	CI-1040	Crenolanib	Crizotinib	Dactolisib	Dasatinib	DBZ	Doramapimod	Dovitinib	Elesclomol	Erlotinib	Foretinib	GDC-0879	Gefitinib	GSK-1838705A	GSK-1904529A	Gsk-690693	GW-2580	Ibrutinib	Idelalisib	Imatinib	JNJ-28312141 free base	JNJ-7706621	JNJ38877605	JQ1 compound	KI20227	KU-55933	KW-2449	Lapatinib	Lenvatinib	Linifanib	Masitinib	Met Kinase Inhibitor	MGCD-265 analog	Midostaurin	MK-2206	MLN120B	MLN8054	Momelotinib	Motesanib	Neflamapimod	Neratinib	NF-kB Activation Inhibitor	Nilotinib	Nintedanib	NSC 74859	Nutlin-3	NVP-ADW742	Nvp-tae 684	Pazopanib	PD173955	Pelitinib	Pha-665752	PHT-427	PI-103	Pictilisib	Ponatinib	PP242	PRT062607	Pyridone 6	Quizartinib	Raf265(chir-265)	Regorafenib	Ruboxistaurin	Ruxolitinib	Sapanisertib	Saracatinib	SB-431542	Seliciclib	Selumetinib	Sepantronium bromide	Sgx-523	Sirolimus	SNS-032	Sorafenib	STO609	Sunitinib	Tanespimycin	TG-100-115	Tivozanib	Tofacitinib	Tozasertib	Trametinib	Vandetanib	Vatalanib	Vemurafenib	Venetoclax	Vismodegib	Volasertib	XAV-939
CDKN2A_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPA_mut.panel	0.526270253737654	7.48681246960903	5.24763335688315	0.0204676872358623	1.39140309564108	3.15033315320624	3.80087359678745	17.0045395463807	1.78083049417921	2.1480425780605	1.01085233298269	0.0102449062550555	4.78037047595864	3.18800183202203	0.432496921220671	1.5160922027453	6.31509872701202	0.0274834458600268	4.40156926118661	8.05338168698575	4.397652523034	31.0317325321361	4.16133550612268	0.35720244887002	15.7666564634404	4.27756659694556	0.799659018839052	2.22755347096404	0.683385565954879	0.0109135767565216	0.573329997060258	0.153836855263406	4.15890137267547	1.29623487654004	9.24734175297465	0.00275410295473203	15.0187108974254	7.92944242009358	19.4477866686632	16.8673163833478	1.03257199925173	0.355195432238914	0.0172840887059376	0.0149364643455438	3.54856494939054	0.037016347274939	4.58865270630664	0.110828464288593	5.24829941292439	33.1282102329091	6.76751690258699	25.3846179957622	0.199981454746382	3.21808721351085	0.341022957233021	0.589958702940448	0.332985994366691	2.8763471908891	9.98299134984766	5.88775289981188	3.49110208806513	1.83450957586535	0	0.368516924198054	6.91322318971276	7.36708981156346	2.64772281139052	0.00123901956807702	0.537662515714094	1.68886608076021	3.85368194618107	16.7232764971709	28.3307595814167	7.92166366874682	2.47139146133532	1.67874600184862	3.65692102384247	2.49882155423699	1.83244465311708	0.578779328482103	12.8341162639894	4.22918272810776	7.56139131384396	0.0299321803321879	2.7205037550213	1.18235618910968	8.8983388684598	2.21572790089603	0.122533407841338	8.55176503450563	3.05146982320534	3.43837935613095	6.64357187722297	7.41425438058792	0.213680511732573	10.3919551170847	7.30001436167901	1.53474114307356	8.16805354941396	0.0376700511884334	0.0120662952781196	0.850514230088937	0.400965212232845	1.99810955664127	0.0893770377923649	0.11984942560401
CENPA_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHD2_mut.panel	0	0	0	1.41978680908537	0.499585463339821	0.022154353712694	19.0584233912081	8.96362481707101	8.69962651951859	0	0	2.93048453388942	0	0	4.45310903465139	0	0.254587804017442	0	0	0	0.364419758675021	0	0	9.84344904336784	0.140308360913244	0	0	0	0	7.26658471677804	0	10.8398124028669	2.63111492670082	12.3005116779134	15.2188894134308	1.12758836098159	8.9030967830772	0	4.76219913144703	15.9904640439753	0	9.91301880081222	0	0	0	0	0	10.342195707863	0	0.689791088268177	4.80987086644085	0	0	0	0	6.85596543313912	5.60488753720436	0	0.841982691258667	3.5945887329501	0	0	0	0	3.41161644802387	0	0	0.127888948834835	0	0.106946664290268	5.33533898664553	7.54425388359404	17.0326546639642	0	1.64671602618099	0.650427210127665	0	7.37688716585446	2.01552307182972	2.73389810876088	13.0624068386382	0	0	0	1.05513126985903	1.24548591458698	0	5.51905683859356	0	2.53881662321429	2.34411262855495	2.19437075885715	0	4.27845503524486	4.437493035131	0	17.5959727618005	0	0	0	6.79818942561857	0	0	0	0	0
CHD4_mut.panel	6.05445898331144	0.0177723050040582	0.280685870140182	7.42099917282087	0.126602207793072	0	0	0.872018763906185	4.6141288528286	0	0.074942705094842	0	0.00187016758620127	0	1.50509295562523	3.99659369921666	0.801083387330656	0.627975963471549	0	0	0	4.5941626618199	0	0	0	0	0.414590833432356	1.1455251564034	0.303269636624585	0.229046875993328	4.08376997313131	0	0.542308884160442	5.21254611412152	0	0	0	0	8.21910762639532	1.0034705630028	0	1.01374862651346	0	0.85135919807917	1.22993092652281	0	0.773957190021247	0.337794558284707	0.91875612105023	0.229039420865868	0	1.85872958971632	5.226899281547	1.95822587363973	0.108013195847746	7.80594565738067	0	0.0629922978605482	0	0.887810426850317	4.93262517694066	0	0	0.513007817876681	1.07500631300747	0	0.0198770098912005	0.872422040089704	2.57407816637222	0	0.231792507735911	0	0	0.619004286978218	1.2862500830085	0	0.71296813325673	2.57393390260424	0	0.730555678158943	3.70447944051055	1.38238780909883	13.2119480740858	2.41186224258339	0.052717532358893	0.00191441465577121	0.004477486125493	2.29239476132126	0	0	0.0482552959859411	0	0.211351857749063	0	3.86578032104994	0	1.89303847084559	0	2.26797588182477	1.14379899980444	1.44979847010975	0	0	0.106366881243006	0	0.294005375434986
CHN1_mut.panel	0.134627798195355	34.5368990983917	0.674792033211654	0	11.9155199823404	0	21.266148711017	5.22216894670022	0.233956085457719	0.0532019889769998	1.11651789537561	1.43576943956924	9.76555643864964	1.18848854972278	0.948980378814772	5.00455563331336	0	3.8840708375575	2.26401339303794	0	0	9.02887164788196	0	2.97521230703473	7.24791350614666	0	0.0485546276283936	4.43674860993249	0.208273250621228	0	5.89888008244577	0	5.44630277735988	0	1.41157561727813	0	0	0	4.27443135574165	5.81916728628309	2.7005166578988	7.0817823129482	4.2251246560916	6.80929670739056	0	7.60318135506164	7.80793079969558	9.77019511233571	6.62966993060687	5.67428767868309	8.78306863897282	9.2187205261008	3.39156455645361	0.219060387670636	13.5640618317887	4.61757218959863	0.772378685182684	1.33823265035704	0.145584435273989	4.72380226888078	6.24088253151928	0.693379256143969	0.66433754795301	0	12.6541441599091	0	0	5.56811539618864	1.52171650315532	1.03532150867556	5.80347954729923	0	19.0671353826744	23.9318432152424	26.177422926337	31.1795038212511	8.69436748458048	12.2214716727133	5.60642072668437	0.388914781454219	0.95611566245509	6.5055361989688	4.9622074373809	0.476073057246714	0.15034433714606	2.01388428220761	4.7492533534355	0.0477961509553539	0	5.94911565180951	4.96320157998248	0.0225563639959059	8.91188049273219	15.9406573912835	0	5.39468997153769	14.9370589100585	2.38431528161842	6.91162462364429	0	0.167847976748242	0	0	0.203509738456599	4.27439339054488	0.099419803935501
CIITA_mut.panel	0.0660382427582004	25.0858659210918	7.73463011557415	9.38864175819274	0	0	19.9376042373605	0	5.51951949056355	0.619426139257585	0	0.00127415575456942	6.35934588857166	10.2338034144295	4.93584984432911	0	0.801083387330656	0	0.0108785782710989	0.260496854510857	0	3.07861594703767	0	13.8981298427885	1.8626711746862	0.368072283013814	2.0167353886625	7.25030387245018	0.554378963580744	9.82745746874244	0	1.92901583581713	0	0	0.451529056184186	0.00632201552457336	8.9030967830772	7.76239784505813	0.188448245737537	1.4600829228006	14.6141905326004	0	0	2.00680520114418	3.91453662502449	8.70751281137624	7.19498636682257	16.6980973230978	0	1.1304693838458	0	0.0105291017497164	0	0	25.8253083800841	0	0	0	5.86649357522489	0	0	0	1.81665876349723	0	2.83296780819546	10.9187900317858	0	7.2713779326506	0.0816444278072297	1.47286378185814	4.81696287492009	16.9696911092465	0	1.50969399246667	0	11.7533507955981	1.81502903548519	0.948516151333978	24.4625613912534	11.3375239983625	0	3.40012753687191	12.7570684563618	0	0.671292581040097	3.71183721300935	5.93557188765275	4.38367824858698	0.275351612772272	2.94525328399481	5.73489296270784	0	1.21735415570222	0	4.66174674983914	6.37865505987882	0	0	13.5789212957076	6.83954124528898	6.42627876705236	4.75856500281826	9.60507715265139	0	0	2.13534368680395
CLP_gex	47.6713369462749	100	48.4916454906876	18.8150712287428	18.058753582935	3.75838927294387	24.7688305143424	31.9593012391775	34.3737463170112	18.9174118090363	6.90090495450434	16.6328599346349	19.3532121775632	11.5511692904331	12.8075224682675	12.7396733010562	27.0522538324888	51.6905854103596	30.3461402794055	45.7190329091318	18.483043984113	12.5727089597161	18.7810898131086	19.4265326241205	35.1538983128415	7.09976021696038	22.1787869385572	18.8366512657621	3.08446455515975	74.5628393280769	34.8127332454994	28.5213038651149	30.8358048655662	17.8959892811674	41.0972795560088	14.8049869051335	30.4839251463721	15.1042598832585	26.3923457641246	21.1927038268542	51.4445424435999	30.8173945812222	10.0588270278849	33.899915658563	29.1715447589279	54.0229144318574	16.5682069411227	53.2234581203992	9.22097139814183	31.506282903322	50.9791253663939	34.8801963873946	15.0904295632547	25.8529585528171	47.2191031763189	14.3473634402296	23.0238418764046	34.3858790053502	60.7912258794285	3.54806635389603	22.4613513143049	19.0397776115778	27.4950601905402	7.9352291502593	40.6296104133513	62.0942446780492	33.8900388385593	71.4864963240746	19.3315892317094	24.2609845335606	13.5964797162488	45.8040583674744	33.3540738544957	26.7607087393871	41.060731375329	61.2449426931609	30.0045411676629	24.6625217010913	14.2501979766229	14.6786296533515	24.3236320638402	17.3447947472374	29.4294833282474	14.0300274403831	15.5966780826002	29.0973117473632	12.8384374520833	21.6933388460503	26.7522093256208	15.8586806459937	37.2674872580445	5.38095187159599	7.89335425140329	8.44179454916522	30.0059131658695	51.7754130024366	31.4480249762553	42.5710472735303	25.4916018747199	55.7681608940534	24.3228320517852	55.6262906405307	33.0455531040726	12.2318715643846	13.1419217054641	30.960048121096
CLTCL1_mut.panel	1.25959605004043	4.76387641792013	2.11406128548809	0.703579283824659	0	0	2.2101995750592	7.72476211207867	0.348557145656168	0	0.33077101908849	3.29432834343562	3.45757768060586	4.47055669004173	0	3.10446775465593	0	0.932665842667984	0.875192129978927	0.6573449166313	0.0090022504773055	6.81536436228535	9.13473976909999	11.5398893124923	3.45386485613499	0.334509059831512	0	2.77185568724983	0.0304569915090525	6.39339595981669	0.28254262614341	0	0.2064441260985	0	0	13.51715237474	1.22033808780652	5.02735810696072	3.01550026396331	7.04472164850205	0	7.33238874827218	0	3.63318982572168	0	0	0	1.87795422408477	6.88834519822117	1.22282431032431	0	0.759420676550184	0	0.457387223685326	6.61943819590666	0.686402437344556	4.33221579223617	4.51297769011856	8.43150106247395	0.698194770667141	0	1.39845842666149	0	0	1.69616631676129	0	0	8.76400822804656	0	0.129605076696487	0.0666987471153944	0.141324872534528	0	1.43338712743158	1.04997818162538	0	10.0223580672049	0.183666314167355	4.24518619189699	0	0.158141302533787	0.165172683175584	12.1185351469957	0	3.92794780319406	1.25543220292914	0.843682570371568	4.93839290678451	0.149886643574366	0	0	0.134718682455621	0	0	3.84379925239648	6.82106208341594	0.157381962812211	0.133915220880925	3.96407521449049	3.23805963282429	4.30521351866892	5.4044849383588	0	0.203509738456599	0	3.2992005098034
CMP_gex	21.6661685298569	44.6377930827662	47.4498862383417	57.5772975229813	33.9877421132426	44.5975821769807	28.225571676951	42.0098105087575	28.8239939276535	23.9860612552277	3.90449831109225	44.7904673603038	67.8998866682074	27.2736158857327	33.1771646591173	37.8927818919374	35.4360278990531	67.8734731522459	19.3753523257119	79.3778905467269	26.4742954521425	9.27085464571863	46.8749935929694	10.2284960960774	23.0420268652698	39.461001267045	30.7702350939055	35.6828303487288	33.5461166042696	57.3130594687735	31.0605457366779	37.2470714891526	38.6026273273513	15.0871339271578	67.6642782000315	63.8325447679024	24.6663272280886	11.9789130088104	81.8419584897994	19.5492364604804	15.5883113139846	28.7760074958044	12.0801682673065	22.124124927222	34.4334974494656	51.6298142297886	35.2229677444146	38.9342970807916	54.4772901297021	46.8361179847008	14.2618368454517	59.3165737192996	15.7716024294158	100	12.8610224696433	38.0789229636769	32.2291552041509	64.7293106625627	35.0778718739516	23.3565013663377	18.2548997719006	29.5311750269713	42.9434017119796	23.6975816384432	39.2506818240435	71.9806399224372	31.7135910794281	64.4998971116449	19.6009736278183	64.27295925942	24.6859973809282	38.0945946591507	36.156144545385	23.3619190150742	42.6508988103554	52.8030825931191	16.0073489246522	100	11.9353870595863	13.4216765025705	76.0326860202283	39.9749956471012	47.8371044060186	34.3966837317838	66.8786519655721	46.6268099347142	16.8397135771549	13.5915371871779	4.90533488923055	40.9876909297646	24.2660322030851	34.8402442677407	7.84440363978376	24.7470152289835	33.1377035466887	64.58278909506	24.9339421292797	37.5427450265934	32.8169168396643	50.023805481247	25.4984125008542	16.4329793792383	31.0097370432137	89.6502376290082	33.3173860223785	38.691066157889
CNOT3_mut.panel	1.81067220736586	4.93749640505019	0.0025596787001375	10.9839294002975	4.3934277622784	7.18409471673107	0.544647270197588	0	0.886972109941696	0.510086843054728	10.1187631847455	0.403300201117743	0.357600509990266	3.89293785189827	2.44401499041905	0	11.4979940212879	3.79858123911287	1.96587223436765	0.319398406945165	0	1.00783856904586	10.9356659255484	0	0	1.34781936217195	0.699587669932389	0	0	4.24811701573574	0	2.49718111719627	0.762209727215081	0	12.6083502624944	10.4487677344126	0.935584977785075	0.23385636120146	2.41117851297341	6.91819068053409	0.0975217704189426	1.505587563036	0	1.40088546624953	0.275124626029722	3.48322655847352	6.83563202113252	6.62072448539924	6.41331002945281	1.28492879184273	0.785417020320443	0.210946193082001	7.35199142061583	0.693724915555886	0	12.3245994364245	27.5863793998865	18.7975096187116	4.85877092811149	0.112456958641869	2.5417144393406	3.51523358529201	0	0.588464360316426	5.15258843176879	0.000243700666257354	5.05612500196637	0	5.11259039547012	1.56877194828873	6.5928246103503	5.47058489121756	3.91046304802269	0	0.23659777996751	0.308634406183168	0.567642265751309	0	5.40294889813902	10.0934036230132	1.51580327045706	0.900711927853108	0	0	0	0	5.24515628649934	4.89872457485707	4.93973894496103	8.49308652381795	0.201944888290128	4.4566755794809	3.80984736895265	0	0	0	7.62774327947959	9.51927264180135	0	0.0737698824334838	0.0715771867205106	0.00307103767583551	3.04724743541013	0.120333310874575	0.059292451751416	2.81285275610241
CNTRL_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL1A1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPS1_mut.panel	6.56762018275722	8.57324747243658	0.516367997703802	10.6641794117099	4.55116346554641	4.38907005987525	1.74855348163073	0.475331365656882	0.569260869592378	7.20076576880088	4.8861315714505	1.88910200574788	0.0021334177122054	0.51803530063978	0.826476095556131	15.9552411698405	2.20684025377208	0.549485130393206	1.04552206207729	6.19701568598026	3.99049205327065	0.0232562868652227	3.87821631029909	9.66821648338113	0.0847412259442399	2.80489591521984	1.96153547474754	3.770716938624	0.172876208938165	0.0206521330228594	1.36939757521086	2.70613955785529	14.3094932544269	15.9406170488133	27.5182722299606	11.5203859987517	8.61731375940533	0.2822103303765	0.0638297042651691	5.34826325357441	9.87178378385807	1.48372132192485	8.17262081130996	3.18855930369295	10.9572042861443	12.0010693533276	1.68551075806049	4.46755384018426	0.108945583270563	0.312836434240393	0.680018099430769	2.49992991362713	0.51685154929315	2.8841915867646	1.66292113163221	4.66350340186599	0.360437153160411	4.90715595099296	12.2249329581572	9.90190541364173	1.12203372757328	10.5391110107433	21.1792845585618	5.52079436889485	0.707257632887349	2.67309918906671	2.59475906248776	7.7656320026328e-05	5.10411680432482	3.46417727914734	3.39090343012455	0	0	0.548974370848922	21.1819177694588	1.22961789877202	6.48029154003299	6.29137012656018	2.12396649773505	2.8976613007251	2.19125690245103	0.0444365565173578	10.5630841095117	4.86559524573125	1.05787797586081	7.29767771939145	1.76909727318593	0.404542049099483	3.20325172643747	1.41160548279364	0.719015769969592	12.0081246210573	2.0347065703897	2.93179032219195	0.130664018556384	0.572528543569529	7.00200021707318	1.43093388208056	5.96354090888662	0.208808482357834	5.26719208795499	1.86167661836397	0.54257134578306	1.80337073842169	1.30221231479218	6.33037492172775
CREB1_mut.panel	1.78174283497548	0.0716043684576651	0.0951667582353089	1.69294570186175	0.394816399322333	0	1.55802430303032	0.0744408978105831	3.69816087411116	0	0	0.336454780834391	6.3574008111338	0	0.649817764974351	1.86268785675729	0.716230124068026	0	0	0	0.235968582631542	0	0	4.94494850673998	13.2230826614762	0.471759412187931	4.49692786347547	1.30433992627149	0.554378963580744	0	0.778013288433118	0	0	0	0	0	0.128438802235734	0	0.363995064738632	0.0301385208939165	0	0	0	0.424396836311305	0	0	2.36482970711715	5.55102123691435	0.00145123358550841	13.3459686550242	10.1279291013341	0	0.887201210609972	0.0243963775975934	12.489208637345	0	10.347352249066	6.40432568362898	1.40230860404987	1.31128902552226	14.8792613317696	2.7842507108554	0	0.839072714504454	0	3.10293883649001	0.0545699635082481	0	1.09750862527332	0	0.496706573645826	0	0.896606194100153	0	1.33967317997892	9.23535546394216	0.514783085913918	0	0	0.911180954416899	1.75335162071156	0.543019693514054	4.93936155986224	6.08688843294518	0.00293750771116011	0	2.88500013780789	1.79724317783055	0.146543171784052	0	0	7.78650022130357	0	0	2.004265305328	0	0.580391734400626	0	0.168355279749681	0	0	0	0	0	0	2.81285275610248
CREB3L1_mut.panel	3.98875455029311	0	0	0	1.88697318591512	0.0792601742242605	0	1.57689627312468	1.28399926206405	2.45470874247585	0.218761722428523	1.76588055218818	7.45690978693989	0.280593447211163	0	3.81553084695	0	16.8026437378078	0.00254558194075893	0	0.277405428812039	0	6.34004284660043	0.0142860429428045	2.44378569534577	2.28238894764727	3.86278963470382	1.41478886043668	0.0403802199555615	1.53014020964903	3.31119739557308	2.27106786520993	0	0	0.000822793817360721	4.44321390172656	8.4641015573279	0	0	0.133719875283581	0.740241515394758	0	3.82152394092616	3.42699635571224	0.461813929135594	6.53160432401339	0	0	2.6174871082165	1.44028579626098	2.49697385943904	0.859579333182783	0	6.44400343833445	0.35522191345478	0	0	0.0889259436509908	4.11992819964921	0.10914964582683	0.251046485166074	0	0	0.329118773412867	0	8.28067128677049	3.47674407424474	3.47153310590502	0	1.56877194828873	0	7.18694404067698	0.0819916749299012	0	6.33592758997236	0.786012322349128	1.4422326095342	0.81280059089895	0	0.165915394483619	2.47733897284535	1.62187602303199	7.47978120662334	1.04328234927809	2.64134393794654	4.61919686814215	14.7314371367367	0	0	0.292699722020922	0.77571107453199	4.4566755794809	2.30064910818335	0.332599290292283	1.69458316320606	3.62358940449926	0.0852241849295905	0.227584821255477	7.69637209226375	0	0	0	2.88426894773615	0	0	0
CREBBP_mut.panel	35.1245379309525	17.1293930130124	28.6869837775887	4.5603343982117	23.6408351521991	18.8346879715848	0.34481000951117	6.91099046000353	0.0641418260065058	0	10.4099031656486	36.1934731678876	1.22370884181245	3.90375188608172	0.00989078201283809	2.90934756107921	0.411483248649735	12.9685948795084	0.246578110806144	1.603007192022	8.31390839541749	1.67166328934314	0.623458778670747	0.450520668968781	0.208428274169277	2.03299827087288	0.00273580095920097	3.08741602731714	5.0778430056351	0.530928476489616	1.76655329948185	0.298223048260295	3.45407729502784	8.22752234113841	14.4701316438962	1.10418592408333	4.14111941582463	2.17836230076933	10.9501222363943	5.55128813743637	0	3.3254530565554	0.163060889971917	3.41430099943163	8.06349916385586	5.78523185212665	3.7812717697701	3.70630368231667	1.95676478819005	0.557039958165164	0.280864201969273	31.8672574579144	1.53425754867075	0.00538743364514198	2.3720456118548	23.7130152832703	7.3168674721318	6.93174361079134	0.365729579955911	1.00399568165769	16.6605831348231	6.58293251665625	12.2893418123174	0.609655409199484	0.299626359465267	3.45648556409197	4.50204828272004	11.0033892359298	2.7194870381788	4.77659954543921	2.85234522186603	0.901592393885173	1.88163331123611	11.5597809621784	0.611544976134694	2.90469967185627	1.42603575180118	9.28483544762125	0.0377787688010162	0.083049761742686	5.01379712554923	3.11932784431898	2.37314148932847	0.109947659235839	3.15692970985466	3.18524263283384	14.7646522762575	0.597231034466929	0.517779696902152	15.6392512774819	0.0977531661904073	3.83489084279711	0	0.327358719476162	2.08571219947236	2.96948654871626	3.22909651232576	6.57961042062994	21.8437409224754	0.731856833670254	0.0303484186750523	0.137663500382044	6.51089175486166	0.791355036554629	2.59311077979097	11.6014234371705
CSDE1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF3R_mut.panel	12.3162123738098	4.78670774394653	1.93443314566087	1.41079207565257	0	0	0.0696576009345278	4.53494929980469	5.01955828479247	0	0.0746217738397322	0.546973111450544	1.90163199012677	9.14278236579714	5.0711411338853	2.49353049094093	0.678648409939267	5.53393850436899	1.91561915267444	4.4876169847794	2.1948538867871	0.790545925952031	0	0	0	0.307650247907047	1.00311870608676	4.97270106735635	2.30492327584854	1.72542861872828	4.84677638611842	1.74003431246866	5.02708563279124	0	4.01414379353405	5.48292072628285	2.34734623827363	6.61675022899167	4.09601120535799	10.2807027291099	0	13.2134668183523	1.58547540351395	2.79623106565864	2.71885298720319	0	8.63799761588966	17.2597999562604	0.348582503507117	0	0	0.589657504588785	15.3048112275185	0.41210264117175	2.51976815857716	3.42150376444458	6.31867352020972	7.73281160539722	0.255988701399195	2.64946551397446	1.82458395384444	3.19564365679902	0	1.2280602813634	1.32851093165936	0.520162889840447	10.9795955382736	5.47693149017059	0.523754751637855	2.48338423380013	0.424558987328901	3.39988730558606	8.21857622190196	0.592280323534927	25.8548825537922	0.0961687370095054	0.233258541667397	10.2261863529564	5.05996930669175	0.977511533181005	0.639782434033241	0	4.5305321277021	3.34513371007843	8.84980842898299	9.40755121668083	0.826720251836586	0.0812243924766683	1.26650550846286	0.508225115928328	2.77988896104722	1.66040001546442	6.53778079318123	4.23112493741464	0.0418602849678128	2.5907492277133	8.13357770200052	2.44590054369773	8.15704223249493	0.476181752702611	0.00654941932815098	0	0	0.356244733041296	0	0.377812818253807
CTCF_mut.panel	0.637938949528447	4.93074114359328	2.75920993392361	15.5778340395259	2.83149617970974	0.928276464608132	0.0399054001395962	3.70654569515084	0	0.624121570064603	0.810320467773097	1.57525915776683	2.9105946657604	0	0.616292197513082	0	0.672427632778793	8.68797005333998	0	7.29048726900774	7.70817523600301	3.68214851528538	0.14850988816005	1.14798436774351	0	0.0418743847942816	0	0.234642791355769	0.00463426555811013	0.793955546604005	0	0.0659883017488874	0.391992729901206	0	1.30522425554338	0	17.9956371830347	0	9.35612437992915	20.4787798420249	2.83924781452564	1.71748001958712	4.2251246560916	0.0283466387143968	1.29799645105785	0	2.2327077769858	0	4.67855940022922	0.875478059749034	2.40804789643099	0	0	0	9.51375578642961	0.724970428283343	0	0	0	2.52488495668174	3.85827130184728	0	0.397956057018595	2.95420566676466	2.80868226544951	0	5.24272541131717	10.7929797733294	0	8.30280959532129	6.48396358687886	3.1654126347634	0.059634254080008	0	0	0	0	0	4.26582884758481	12.8730877418222	0	7.29023167612854	1.3578775089194	29.01297248422	0.165223867602619	0.000472587265353672	5.91223500337353	0	0	2.23787820485755	0	0	0.214100225252353	0	0.641178397474808	0	0	0	0.0236172564654002	3.9784582716329	0	8.2611941887405	4.83916958766688	0	19.4165135090685	22.5685704823997
CUX1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYLD_mut.panel	22.1928810347767	4.03263976530541	1.67648573142523	2.58780147217723	0.0438874679642819	0.219076286142864	6.00495437154292	5.275503548256	8.69962651951859	0	19.1049917003804	1.23908409778779	0.112034164473239	4.10724448472541	0.107681854383834	0.566777840748906	0.801083387330656	1.30810594186502	1.85074103581972	5.36905636274413	0	4.84016115564821	0	1.12590671246883	2.13739025796003	0.23716342121097	2.345401078806	0.520160465238081	1.21355512495477	3.65576975081017	3.97847311470834	1.22635076850914	5.15638407411613	2.39480992579007	0	5.08069169446949	0.0724380337756268	11.3789804267437	6.55238389981428	9.87479207532465	0	0.574127632578669	3.61475750673738	6.80929670739056	4.81542613403121	0	6.94551178493584	20.2649370303266	5.85913630071734	0.154482013948487	5.96728567710713	1.79314992738832	8.11248838773661	0.933414664562312	1.61354826082972	3.39553983824922	0.630057915262519	0.0195646570464617	5.70135386957729	0.797363829048602	1.87909776576806	0.039104503964123	0	0.0389128272365838	6.89790885579025	10.6496668326821	6.00739246803363	1.463893408857	5.93063605714653	13.9887332777707	0.718820651195881	0.572820554764255	0	10.1182400175282	4.03449952408808	0.27724823376388	13.487251736687	2.91487065065609	0.177171008783084	0.419330650804609	11.7008445181475	1.30568597812923	0.0133255406580464	0.481925763289638	1.52135063022978	0.10663608102991	7.45429431229362	5.51905683859356	0.288161676109129	4.0371826260556e-05	0.760752399486711	0.0484583560040357	1.822203910961	0.959287572995215	1.15841011564771	18.8505278915317	0.118920004075214	0.881294040723522	0.879542081917576	1.33928993929897	2.52449373301799	0	0	0.203509738456534	0	0.959387360961107
