feature	bgj398	binimetinib	bkm120	byl719-ljm716	byl719	cgm097	clr457	hdm201	lee011	ljm716	lka136	llm871
ENSG00000110367_cnv.panel	0	31.2139887956789	2.30981410845729	0.0474657069347415	14.5064363003281	9.74566144208219	1.10611232427919	5.15055208938226	14.9861908104281	0	0	0
ENSG00000110367_mut.panel	1.64755075296228	2.09107491442235	6.89949859745116	3.90907623906457	7.39376026292973	2.84071219411077	7.80871144486278	7.41783864798441	1.11123348736406	0	0	11.7030282470374
ENSG00000110395_cnv.panel	0	31.2139887956789	2.30981410845729	0.0474657069347415	14.5064363003281	9.74566144208219	1.10611232427919	5.15055208938226	14.9861908104281	0	0	0
ENSG00000110395_mut.panel	7.33350287738553	0.190594960315892	9.53449009494823	2.93940556967721	0.683258827004183	10.5655197972519	1.07739764654581	2.63843485359785	0.347308689709376	0.43121762919975	0.0858471939403826	9.52188179593466
ENSG00000110436_cnv.panel	0.220485622585489	0.0126188795930919	3.77854374742042	0.101009002562536	0.285440597798437	0.005327205405868	1.26495301539864	2.85026789875817	0	0.896137693134422	0.233429289006953	0.567759992350722
ENSG00000110713_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110713_mut.panel	4.8254831851386	1.72046452546948	7.37417223649375	0	0.520727849772918	3.63659506800357	2.49337314457472	2.36737972659334	1.24403740136725	2.76845281494569	0.607844298826037	3.85694909727951
ENSG00000110777_cnv.panel	0	9.11765524816465	0.0875231171085556	0.0474657069347415	14.5064363003281	9.74566144208219	0.951058375163387	5.15055208938226	4.03936036346729	0	0	0
ENSG00000110777_mut.panel	0	7.30938653226069	0	2.1291218179455	0	0.148606945420199	0	0.000433992418101016	0	0	0	0
ENSG00000110841_cnv.panel	0	1.39328735571822	3.90852769887569	3.23033593319632	3.94030302437759	0	5.53836096332817	1.61687351412898	1.08954460268477	6.5099438824305	6.84892377135469	0
ENSG00000110841_mut.panel	0	1.95400786328746	2.68118207114711	0.00398005320409624	0.469321982329679	0.587924323221628	0.16376801909827	0.248366192063506	3.44575381144462	2.33108786621282	0.568483172292622	0
ENSG00000110987_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110987_mut.panel	1.64755075296228	2.09107491442235	6.89949859745116	3.90907623906457	7.39376026292973	2.84071219411077	7.80871144486278	7.41783864798441	1.11123348736406	0	0	11.7030282470374
ENSG00000111087_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111087_mut.panel	9.71047786197282	6.78008848603766	1.29850450788846	33.7553650250253	0.108319280444742	26.707949296436	0.923266305218467	16.5196137292179	0.71806853760732	0	0.0654287500275466	24.0257102816577
ENSG00000111241_cnv.panel	9.00824565221566	0.615824188080625	0.596875361042637	4.74732884604508	0.212683305822264	2.30686101695873	7.59768073027425	1.34254369852476	0.991253912426057	6.88389047978192	2.23368535292087e-05	3.12074784103868
ENSG00000111252_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111252_mut.panel	0	3.06753649545016	3.32047555420739	2.17014458322406	4.99383744192569	4.52050094869401	5.43188942980554	6.41654492019501	4.29609336055007	0	2.04122732275662	0
ENSG00000111276_cnv.panel	1.18664380116813	1.90577419481924	6.86598112164679	2.28857066601812	2.47796409639705	0.267058026713006	8.19522361881793	0.0628448908250953	2.62714311872638	7.43156221130004	5.21687897181997	0.795474911620444
ENSG00000111276_mut.panel	0	0	0	0	0	0	1.4247800244389	0	0	0	0	0
ENSG00000111642_cnv.panel	7.33350287738553	1.83698152826991	10.37705364294	2.64840952301502	0.581748447521826	1.06044886859283	7.23156984760025	0.0628448908250953	2.52626657214671	6.88389047978192	2.56092777822262	9.52188179593466
ENSG00000111642_mut.panel	3.31004783646285	8.20507808859746	16.2635148957135	17.1098250355364	1.58668919258029	0.10405120512041	1.46614697675161	1.70328728919972	11.8314946436633	0.979470216513209	1.10065653394759	6.83282911179063
ENSG00000111679_cnv.panel	7.33350287738553	1.83698152826991	10.37705364294	2.64840952301502	0.581748447521826	1.06044886859283	7.23156984760025	0.0628448908250953	2.52626657214671	6.88389047978192	2.56092777822262	9.52188179593466
ENSG00000111679_mut.panel	0.160535766022383	0.103186690545138	0	0.494114224525669	2.27242195612599	0	2.30351703362152	0.0569083075477349	0	0	0	0.00393328013398409
ENSG00000111737_cnv.panel	0	0	0.167737286409965	0	0	1.12746954537394	0	0	1.9716878606024	0	0	0
ENSG00000111737_mut.panel	0	0	0.00729703575790863	1.22540643277286	1.87111878065686	4.52050094869401	0.367640473845743	2.17173622026054	0.0239440711383198	0	2.44117816813286	0
ENSG00000112039_cnv.panel	0	1.11790955624656	0	2.26029676402315	38.4841610909281	0.964540179503786	0	20.1268227950232	5.50182422117458	0	0	0
ENSG00000112039_mut.panel	18.0160407230424	4.68125791301808	2.52621032786113	0.0741550802562619	0.0736952489153458	3.44759162297655	0.00264728083157254	3.58648471618483	0.113856841560084	34.8791259174506	0.0654287500275466	0.776230567618442
ENSG00000112081_cnv.panel	0	0	0	2.26029676402315	38.4841610909281	0.964540179503786	0	20.1268227950232	5.50182422117458	0	0	0
ENSG00000112081_mut.panel	0	0	0.00729703575790863	1.22540643277286	1.87111878065686	4.52050094869401	0.367640473845743	2.17173622026054	0.0239440711383198	0	2.44117816813286	0
ENSG00000112182_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112242_cnv.panel	2.59849407590129	0.526581953388812	0.531597122452176	3.37432873048384	8.3663147462813	0.541615447920185	4.84326722183956	15.403992449367	5.81269905174977	2.47551136199254	0.536868032407953	0.292513926513593
ENSG00000112242_mut.panel	1.82600398220669	1.07678405339851	1.35570572294312	2.21470027297365	0.00794078902998079	1.58946666277397	0.829955482461219	0.0033338043216935	1.51993118075514	0	0.343025173600582	0.516373182420091
ENSG00000112245_cnv.panel	0	2.28413992296613	0.168661155984166	3.93437267496912	0.109325086913377	0	0.0167377677310351	0	6.53377059467435	0	0.0839625917988125	0
ENSG00000112531_cnv.panel	0.240493863241767	0.5914795656551	1.81674375519397	2.20782372023761	3.46734096985546	0.322370584525696	1.63615041506384	0.613469099448081	0.00824279175728304	0.663190928054982	21.3740742201872	6.06675061310134
ENSG00000112531_mut.panel	0	0	0.00729703575790863	1.22540643277286	1.87111878065686	4.52050094869401	0.367640473845743	2.17173622026054	0.0239440711383198	0	2.44117816813286	0
ENSG00000112561_cnv.panel	8.70959005705046	1.02650819013691	3.03107506707663	3.43194543325438	8.23862088126396	0.00166826653546374	0.713820632760882	3.58851449951719	0.756655226940509	3.06383497547603	0.043033381772819	2.9475104305328
ENSG00000112561_mut.panel	0	4.7568997808582	0.866756316529488	3.48102277737352	1.6619790048266	7.04052064308741	9.04706993382059	14.3738354564393	0.138851313179717	8.84099047262827	8.23133449554643	0
ENSG00000112576_cnv.panel	8.70959005705046	1.02650819013691	3.03107506707663	3.43194543325438	8.23862088126396	0.00166826653546374	0.713820632760882	3.58851449951719	0.756655226940509	3.06383497547603	0.043033381772819	2.9475104305328
ENSG00000112576_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112655_cnv.panel	6.4181896611759	0.146661398799424	2.46768454082404	3.43194543325438	8.51485280924929	0.00995101680816288	0.713820632760882	2.62017073632886	0.34665018873205	3.42123847921077	1.00570948050143	7.84741436674678
ENSG00000112655_mut.panel	1.73761488979236	2.79629436685005	0.319417124370614	0.041687586335575	1.84682267290055	0.913019168052324	0.000142456411527901	0.209741064102834	0.92033506526574	0.43121762919975	12.0862796303071	0.982806999517249
ENSG00000112679_cnv.panel	0.0976527928840024	0.0180949878301083	11.3461777645117	14.8520753805701	6.44076661804083	1.24801409154487	5.42210440223634	31.2192667639967	6.98615777618124	0	2.51184815822063	6.79073740085284
ENSG00000112679_mut.panel	0	1.22493509870541	0	0	0	0	29.4810959657856	34.3096883071705	0	0	0	0
ENSG00000112697_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112697_mut.panel	0	0.928233503709503	1.29850450788846	2.67805282841767	0.321438336085675	2.35076270565851	0.923266305218467	0.780563004951231	0.71806853760732	0	0.0654287500275466	0
ENSG00000112715_cnv.panel	6.4181896611759	0.798358957952774	2.46768454082404	3.43194543325438	8.51485280924929	0.00995101680816288	6.10421373409948	17.075303862573	0.34665018873205	3.42123847921077	1.00570948050143	7.84741436674678
ENSG00000112715_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112761_cnv.panel	5.35246741664919	0.168870470492324	2.36021939878434	0	3.2774715447946	2.770800501529	4.28911967807159	0.388329593908303	0	0	0	5.77619470356034
ENSG00000112761_mut.panel	0	0.216636187011825	5.42902623345809	0	0	0	1.4247800244389	0	1.3812212065218	0	0	0
ENSG00000113263_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113318_cnv.panel	0	1.11790955624656	0	0	0	0	0	0	0	0	0	0
ENSG00000113318_mut.panel	0.789795860042021	0.166046544812792	0.607558329198249	1.65687528161718	7.45029373705413	9.99428210543563	0.0994214517833959	13.1462086563922	0.0010572721183607	1.75337593212242	9.94746144717565	13.6761306279239
ENSG00000113360_cnv.panel	7.07996653316511	0.207369230900076	0.635214712593193	1.74729216450926	2.99772417665542	24.1749771887493	16.967001160714	0.338587723755967	2.62939714255499	0.932672641577608	9.1833273910595	2.99399955773407
ENSG00000113360_mut.panel	1.18664380116813	14.6567511887035	47.1409092224783	29.4421252832347	1.07057898957835	2.24238483737331	1.09384124032978	7.51001607651161	40.5782060270898	0.43121762919975	2.60386013301033	0.795474911620444
ENSG00000113522_cnv.panel	1.66729250691796	0	0	0.757117776647563	0	0	0	0.0939315447631808	1.26721128861436	0	6.30190320287134	1.75585255915018
ENSG00000113522_mut.panel	37.0699449947202	19.4557884325685	5.24488895867291	6.14490877182062	3.28682532955673	1.68635231467421	3.89802428865496	10.1117477080823	0.061473381244274	54.3296445163134	4.70367708226168	22.5977791868805
ENSG00000113594_cnv.panel	7.07996653316511	0.207369230900076	0.635214712593193	1.74729216450926	2.99772417665542	24.1749771887493	16.967001160714	0.338587723755967	2.62939714255499	0.932672641577608	9.1833273910595	2.99399955773407
ENSG00000113594_mut.panel	0	0.136035467742349	0.234029815717862	0	0	2.49210633967278	1.4247800244389	0	0.371628854985513	0	0	0
ENSG00000113721_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113721_mut.panel	0	2.36701825334481	1.44386941514638	0	0	0	2.73091090412608	0	0	0	0	0
ENSG00000113851_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113851_mut.panel	0	0.0246800426055481	0.646893139300573	2.67805282841767	0.321438336085675	0.228729715583893	2.44059615168519	0.780563004951231	1.38836105159989	0	0.0654287500275466	0
ENSG00000113916_cnv.panel	0.0525851108103295	0.317198234053333	0.359955722034006	2.62122153244397	2.6898896107366	1.83661768933279	1.27068159792082	0.00110113653074603	0.0104657934892798	0.979470216513209	0.70573944360444	1.56272899343412
ENSG00000113916_mut.panel	1.82600398220669	4.65781647154245	2.65959590464317	9.86997135990533	2.61375884310886	2.1121783936758	4.04658975629799	3.00290358142917	13.7501413187907	0	9.711450024194	0.516373182420091
ENSG00000114279_cnv.panel	0.296840915325663	0.566971762907443	5.3306740609808	3.64417755165316	3.79400741910106	4.79573093300414	0.656970540441319	0.0405001443719859	0.324815540676761	2.67307071878939	0.00587243664602051	1.40425910859482
ENSG00000114279_mut.panel	0	4.08207249020494	27.5290727187169	0	0	0.184564557242426	4.10381320879869	0	1.63868473632917	0	0	0
ENSG00000114354_cnv.panel	0	1.34587937034084	1.27103967176554	0.00949939525807253	1.05778300806542	0	0	4.24064043388653	2.28161762440992	0	0	0
ENSG00000114354_mut.panel	0	0.296168876021644	17.7366834501937	0.0145619156404466	0.0570854511980304	20.7600480226286	0.483580530201903	58.7609886129715	0.729714724245615	0	13.9060484487339	0
ENSG00000114423_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114423_mut.panel	1.06994812969834	0.124962030573458	0.674868267226667	0.998638819568134	1.27329466795463	0.002561970207095	1.94860363693305	6.14749576049288	0.540162587943915	0	1.02256426088793	0.614214886863386
ENSG00000114861_cnv.panel	0	4.34901341273659	0.760856488384549	0.0474657069347415	14.5064363003281	0.691162210468048	1.10611232427919	5.15055208938226	14.9861908104281	0	0	0
ENSG00000114861_mut.panel	1.71917779685996	5.80989090219476	6.91444677774043	32.8431500340593	1.63782150489112	6.25448655991436	4.27401341330767	12.1583296392865	9.85772203303225	0	2.44117816813286	1.12221146702952
ENSG00000114999_cnv.panel	0	31.2139887956789	2.30981410845729	0.0474657069347415	14.5064363003281	9.74566144208219	1.10611232427919	5.15055208938226	14.9861908104281	0	0	0
ENSG00000114999_mut.panel	0	13.9520072704313	93.7449886702431	23.5488219831134	0	0.908394081810981	8.48577063053815	1.7659487826017	4.45761569026508	0	0	0
ENSG00000115163_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115163_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115170_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115170_mut.panel	5.27519660920974	42.4913011859295	18.4580526768539	15.3173016785573	0.568262784414768	2.58696348376723	0.262295957885676	0.061383527328043	8.33735475157767	34.8791259174506	0.158314515550326	0.00482438513370214
ENSG00000115392_cnv.panel	0	0.0261783471333484	1.84718574619183	0.445512779858576	0.00109330739650736	0.117459836056274	0.293727949148915	0.212147498983199	1.18400194912139	1.15514372491817	0.821734007617519	0
ENSG00000115392_mut.panel	1.82600398220669	0.0409124061168001	1.57105161669472	0.170113786749671	0.677154580249496	0.602021430157079	2.01888179257442	0.0427569977628569	1.45310762861786	0	0.0386843691296296	0.516373182420091
ENSG00000115415_cnv.panel	0	0.317198234053333	0.480146289617597	0.604759195868161	0.874059955543849	0	0.737545842321384	0.0507804707075688	1.9510046975225	0	0	0
ENSG00000115415_mut.panel	0.283210642690363	0.459365291122253	2.45987541200833	0.0978095697993447	0.0350652529782861	0.700562615744983	0.0820257518580916	10.8680975441741	4.61756609145681	1.63161704310113	0.514505393483768	0.164954210117288
ENSG00000115524_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115524_mut.panel	0	30.2653047281449	81.3529955899796	38.9476465064077	1.87111878065686	3.30225078358149	6.69780855623168	4.85332602419015	26.0696579497431	0	2.44117816813286	0
ENSG00000115687_cnv.panel	0.134929708793331	0.494311553362191	3.25569588340194	0	0.00588829025578687	5.45146688090647	7.22945112099003	0.16919112434663	1.02576045634667	2.76845281494569	0.514136539637394	2.89648644356196
ENSG00000115687_mut.panel	25.8870363398209	0.0173655465102777	3.24440209510767	6.74916552392484	0.0201421208104823	5.67780790663092	2.91901016814435	0.780563004951231	1.01263476480364	0	0.0654287500275466	4.81712392157179
ENSG00000115808_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115808_mut.panel	1.59445365737123	16.8705438120853	0.309331805139412	6.12144634035571	0.0156254184828654	1.77561815489293	0.961069642656487	9.95364930487782	1.52430042381798	0	0	16.1694063862967
ENSG00000115904_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115904_mut.panel	7.26639812978476	0.68948330455628	4.02673810498707	0.111389652595332	0.0376557080284268	9.5797066426686	0.521347215336832	6.3850390919227	2.21799402798347	0	4.13842068235974	11.7030282470373
ENSG00000116016_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116016_mut.panel	0	2.2468831976924	0.835738285984695	0	5.76182736401418	1.12746954537394	4.7047009951726	0	0.246768457311807	0	0	0
ENSG00000116017_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116017_mut.panel	0	0.246374267809178	0.754839053232741	0.930880270903273	1.03786175088895	1.01151658510991	2.45080054880633	3.00016867416307	1.5935123703942	0	1.78266065807369	0
ENSG00000116044_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116044_mut.panel	0.713831551250731	5.84523927052171	16.5837225298854	10.0358442918493	0.0263243101946708	1.61984807569735	11.8015765024197	15.858460383685	49.8629001242546	0	1.77673498416029	7.68265238482839
ENSG00000116062_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116062_mut.panel	3.14846456768672	15.2297172929745	27.3964781742226	21.2167425492695	1.76421799691594	0.0803254461421369	0.445991618456383	6.20405033936475	17.9229792534244	0	2.26649409320539	3.12851172637112
ENSG00000116128_cnv.panel	9.71047786197282	0.550827236095352	3.73678562584687e-05	14.495212210378	26.4326379446469	47.8003611683308	1.53364867850352	66.7590794567076	7.3079872804862	0.17335379376903	0	24.0257102816577
ENSG00000116128_mut.panel	0	2.48007700473096	9.8263522697965	0.402465505318836	2.28378485980361	5.69577099968807	3.86656273276159	10.1972655839226	3.46354839297126	0	28.4353540368545	0
ENSG00000116132_cnv.panel	9.71047786197282	0.550827236095352	3.73678562584687e-05	14.495212210378	26.4326379446469	47.8003611683308	1.53364867850352	77.1576561714541	1.18601121257084	0	0	24.0257102816577
ENSG00000116132_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116251_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116251_mut.panel	0	7.5831753012455	0.336515370726672	0.136870704477314	1.53409890629957	9.60550050815407	5.01289051664045	1.46644184098543	2.82257260775081	0	3.18464845742022	0
ENSG00000116285_cnv.panel	4.75055319797397	0.279050962650022	3.46104573965953	5.08783313459217	1.43185479064275	6.20379500629506	0	6.74814839298073	0.199950585748635	0	0	23.2409419457396
ENSG00000116285_mut.panel	0	0.514549769389265	0	0	0.288193328685917	0.736374856796466	25.4307184472201	0	3.21574050498793	0	0	0
ENSG00000116478_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116478_mut.panel	0	0.181174847686197	0.22245428078963	1.95049242031269	0.727327762133964	57.6489868283972	0.369054315371906	6.62133968775786	4.2614479898053	0	3.88775514855485	0
ENSG00000116560_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116560_mut.panel	0	0.085287610756909	4.9705741003528	0	0	23.4060258302383	0	0	6.89830424718143	0	0	0
ENSG00000116604_cnv.panel	0.0905285059534498	0.279050962650022	0.0150490881839407	4.28129777332804	9.63526732329844	24.5745512141931	0.048996660710973	39.8225510532518	9.02147221213498	0.17335379376903	0	1.12221146702949
ENSG00000116604_mut.panel	7.92706960778797	6.12939729060799	8.25229745657123	6.48250967404004	8.55230744629453	3.06011492859325	1.50349048915513	0.0195453054052032	6.39027191271096	0.801315717775423	3.44574044649285	1.33834796794956
ENSG00000116670_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116670_mut.panel	0	26.2143780570208	70.3541534627145	56.2627348379935	0	0	5.93325045671013	10.1730135275937	47.9810789365915	0	0	0
ENSG00000116815_cnv.panel	0.922110622221525	0.279713526732288	0.172058210581979	0.506633032438473	0.011431589335196	0.11686881290242	2.14501339069079	1.76775822888799	5.96447309591132	0.00104690626644776	1.6056112070986	11.2434748117588
ENSG00000116815_mut.panel	0.160535766022383	3.31277180934436	45.8612013402884	13.4291974666335	0.992891087199613	0.185620852548895	0.0560283877400147	5.93859281930214	9.15047510601008	0	0	0.00393328013398409
ENSG00000116954_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116954_mut.panel	0	0.380414759049459	0.173731658410424	0.119466558477792	1.14471591099514	0.488580172203162	0.721034786059091	1.20223301678573	0.0503941025424291	2.33108786621282	0.346824313452526	0
ENSG00000116990_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117118_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117118_mut.panel	0	0.478271318794064	0.038419757724201	0	0	0	1.4247800244389	0	0.0378746566875722	0	0	0
ENSG00000117318_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117362_cnv.panel	12.2435017291804	12.0553033084928	6.33878072146724	16.0372160892631	45.1069121726565	88.4183365852045	6.91682182847649	76.8720129989452	39.8528462082831	0.17335379376903	0	22.776595952279
ENSG00000117362_mut.panel	2.59849407590129	0.108131475510477	3.2820208918127	2.07828056926222	4.00771587991368	1.47185030394543	2.93642071232227	0.116368353258856	0.403290164476015	3.11518143877847	0.536868032407953	0.292513926513593
ENSG00000117400_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117461_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117461_mut.panel	1.71381383194665	17.9276994446569	30.5092427233518	17.2314869998887	0	0.118872665196726	4.46187745738151	0.191942366146012	22.3945540727118	0	0	0.921090646696945
ENSG00000117713_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117713_mut.panel	1.43917471709859	2.89713539727891	0.00229602956683282	15.0178298572792	0.147931760805317	20.9550166340944	0.0153273904767415	6.49617576474754	5.70998831028784	1.89025964403169	3.19065952917688	1.82094156124957
ENSG00000118007_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118007_mut.panel	3.21384558229032	43.4742203645838	69.2946026008706	20.307320886475	0.483636816490119	0	2.93839663691024	4.16396976898886	38.4399421145575	0	4.79712155052227	10.0233044743474
ENSG00000118046_cnv.panel	3.14846456768672	16.3775352354808	2.75394209228165	0	0	3.85802206932092	1.28315012803869	13.4195936002244	51.2047858196771	0	0	3.12851172637112
ENSG00000118046_mut.panel	11.8083802819665	8.55704299976895	41.0524196263111	40.1818698195728	12.6443924711568	3.17636542309715	20.3643792190168	12.8139939465921	30.0664690283013	0	15.4370099599675	63.0229238169186
ENSG00000118058_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118260_cnv.panel	0	0.172672742689945	0.979289215494892	0	0	1.43835471865667	0.561870003353945	0	0.963900071558478	0	3.80954162636138	0
ENSG00000118260_mut.panel	0	0.0422326622476738	1.60886810315812	0.0071990583146403	2.60413298116976	3.32784896829557	2.71583053640082	30.4828365529534	0.382511194555199	0	7.80587337594528	0
ENSG00000118503_cnv.panel	1.66729250691796	0	0	0.757117776647563	0	0	0	0.0939315447631808	1.26721128861436	0	6.30190320287134	1.75585255915018
ENSG00000118503_mut.panel	0	0.50733422194526	1.70196178258948	0.0572865468618389	0	0	0	1.92201172699712	0	0	6.77305685410761	0
ENSG00000118513_cnv.panel	3.36349121424812	0.474398268683379	0.00452033203739681	0.0026312779787982	0.011431589335196	0.768316790493945	6.23218300951637	2.4772600646157	3.10613616341336	0.00104690626644776	11.9826094914456	5.73400148858024
ENSG00000118513_mut.panel	0	18.2773276423596	48.1963785581441	43.9634971956518	0	0	5.93325045671013	5.0276410315915	47.9810789365915	0	6.77305685410761	0
ENSG00000118515_cnv.panel	3.36349121424812	0.673886839867538	0.0525526383779653	1.20898597414715	0.0948089222123661	0.768316790493945	1.61853624852798	2.4772600646157	3.10613616341336	0.00104690626644776	6.94837280677961	5.73400148858024
ENSG00000118515_mut.panel	0	0	2.14509013538939	4.79181627974181	4.54354368125483	11.7844654313514	4.00420793862741	3.80830881141886	0.0239440711383198	6.5099438824305	7.58815440041548	0
ENSG00000118689_cnv.panel	5.35246741664919	0.168870470492324	2.36021939878434	0	3.2774715447946	2.770800501529	4.28911967807159	0.388329593908303	0	0	0	5.77619470356034
ENSG00000118689_mut.panel	5.29124457803391	0.44033712941068	12.2170026477353	0.966246351476178	5.70381223762208	7.66581346009574	0.106024728281403	7.78790692352757	2.28957045324743	3.11518143877847	8.13858933154294	0.15323126225825
ENSG00000118971_cnv.panel	9.00824565221566	0.615824188080625	0.596875361042637	4.74732884604508	0.212683305822264	2.30686101695873	7.59768073027425	1.34254369852476	0.991253912426057	6.88389047978192	2.23368535292087e-05	3.12074784103868
ENSG00000118971_mut.panel	0	0	0	0.455715609795515	0	0.056108361519536	0.289254263052618	1.74258937893404	0.0689325000393597	0	0	0
ENSG00000118972_cnv.panel	9.00824565221566	0.615824188080625	0.596875361042637	4.74732884604508	0.212683305822264	2.30686101695873	7.59768073027425	1.34254369852476	0.991253912426057	6.88389047978192	2.23368535292087e-05	3.12074784103868
ENSG00000119335_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119335_mut.panel	1.64755075296228	3.99216693612291	3.89929900941784	6.04484449791999	7.37038663079535	8.05436162494201	0.399818964004495	2.1531794281573	3.38872586482103	0	1.67414911546976	11.7030282470374
ENSG00000119397_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000119397_mut.panel	0	2.09965090606825	2.16403284959497	1.23665218965262	0.656820210653744	0.933293684716015	0.204171809256723	8.4753486390508	4.02944416761736	0	2.36106633013637	0
ENSG00000119414_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000119414_mut.panel	0	8.58799709706354	23.8814344809704	7.63187690515025	0	0.056108361519536	2.48417025467359	0.060833204106673	2.27837006586164	0	0	0
ENSG00000119487_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000119487_mut.panel	0	48.6917304706484	28.6502759064103	56.2627348379935	1.36805645575348	8.15294761449858	0.133415900199319	10.1730135275937	44.9279295540992	0	0	0
ENSG00000119508_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000119508_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119535_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119535_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119537_cnv.panel	0.0630205511213165	4.48461198522629	0.161668384765827	0.0020983874233065	1.91419422202638	0.781894196881123	0.485548891062443	0.568205196876299	0.758663479766372	0	3.0154002038994	0.928920292534354
ENSG00000119537_mut.panel	1.82600398220669	17.3323262767646	47.6975793884977	56.2627348379935	1.45471896521101	0.113986254950224	2.01242917570329	15.6500773135193	34.1855599995882	0	0	0.516373182420091
ENSG00000119772_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119772_mut.panel	0	0.229765776470203	1.7127581773538	0.247999429991405	1.42762478038314	7.44971942216838	2.9882331661211	0.780563004951231	1.86000937443381	0	0.727860118921056	0
ENSG00000119801_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119801_mut.panel	0	0	9.17904000412384	0	5.76182736401418	0	4.7047009951726	0	8.11798823094879	0	0	0
ENSG00000119866_cnv.panel	0	0.0261783471333484	1.84718574619183	0	1.59170281182768	0.768176444710537	3.47193687461942	7.03536367440379	1.18400194912139	2.47034626726188	0	0
ENSG00000119866_mut.panel	0	5.35799457454853	3.71583542946629	13.9875407440135	0.0386170203336072	0.377144597345193	0.270272184541358	0.626872886079218	4.43830426773156	2.47034626726188	82.8911853370936	0
ENSG00000119888_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119888_mut.panel	0	0	0	1.15203295460109	1.16475404312509	7.16466610253317	0.0997014755724675	6.27179288710311	0.0689325000393597	0	4.97925724580121	0
ENSG00000120063_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
